id,timestamp,MaxxTurn45_Axes_Power_Active_B
i1,2023-04-28T15:01:05.086827,2477.692626953125
i1,2023-04-28T15:01:05.196659,2042.5006103515625
i1,2023-04-28T15:01:05.290848,2042.5006103515625
i1,2023-04-28T15:01:05.392993,2042.5006103515625
i1,2023-04-28T15:01:05.526234,878.8355102539062
i1,2023-04-28T15:01:05.602526,918.254150390625
i1,2023-04-28T15:01:05.698239,918.254150390625
i1,2023-04-28T15:01:05.802261,1399.1412353515625
i1,2023-04-28T15:01:05.903649,1399.1412353515625
i1,2023-04-28T15:01:06.009790,1378.106689453125
i1,2023-04-28T15:01:06.109106,1378.106689453125
i1,2023-04-28T15:01:06.209829,1993.1761474609375
i1,2023-04-28T15:01:06.315912,1993.1761474609375
i1,2023-04-28T15:01:06.415306,1993.1761474609375
i1,2023-04-28T15:01:06.517874,932.4526977539062
i1,2023-04-28T15:01:06.632139,427.1688232421875
i1,2023-04-28T15:01:06.725075,427.1688232421875
i1,2023-04-28T15:01:06.824277,368.1231384277344
i1,2023-04-28T15:01:06.921778,368.1231384277344
i1,2023-04-28T15:01:07.028285,741.349853515625
i1,2023-04-28T15:01:07.128269,741.349853515625
i1,2023-04-28T15:01:07.231434,938.5579833984375
i1,2023-04-28T15:01:07.329858,938.5579833984375
i1,2023-04-28T15:01:07.432235,1404.45849609375
i1,2023-04-28T15:01:07.542350,1404.45849609375
i1,2023-04-28T15:01:07.642683,566.9813842773438
i1,2023-04-28T15:01:07.747447,566.9813842773438
i1,2023-04-28T15:01:07.841305,462.29144287109375
i1,2023-04-28T15:01:07.945578,462.29144287109375
i1,2023-04-28T15:01:08.049882,-74.58441925048828
i1,2023-04-28T15:01:08.151387,-74.58441925048828
i1,2023-04-28T15:01:08.251651,569.0274047851562
i1,2023-04-28T15:01:08.352217,569.0274047851562
i1,2023-04-28T15:01:08.454510,804.4912719726562
i1,2023-04-28T15:01:08.558778,804.4912719726562
i1,2023-04-28T15:01:08.661053,1337.4395751953125
i1,2023-04-28T15:01:08.766074,1337.4395751953125
i1,2023-04-28T15:01:08.866418,1414.9189453125
i1,2023-04-28T15:01:08.975649,1414.9189453125
i1,2023-04-28T15:01:09.066874,1752.3577880859375
i1,2023-04-28T15:01:09.172111,1752.3577880859375
i1,2023-04-28T15:01:09.274584,1253.4417724609375
i1,2023-04-28T15:01:09.377964,1253.4417724609375
i1,2023-04-28T15:01:09.479546,1253.4417724609375
i1,2023-04-28T15:01:09.577647,1584.143310546875
i1,2023-04-28T15:01:09.681880,1167.2496337890625
i1,2023-04-28T15:01:09.779663,1167.2496337890625
i1,2023-04-28T15:01:09.884394,1644.529296875
i1,2023-04-28T15:01:09.984569,1644.529296875
i1,2023-04-28T15:01:10.086741,2259.56689453125
i1,2023-04-28T15:01:10.192361,2259.56689453125
i1,2023-04-28T15:01:10.292484,2760.566162109375
i1,2023-04-28T15:01:10.395028,2760.566162109375
i1,2023-04-28T15:01:10.529670,2446.983154296875
i1,2023-04-28T15:01:10.597845,2446.983154296875
i1,2023-04-28T15:01:10.699963,2336.98095703125
i1,2023-04-28T15:01:10.803883,1882.3690185546875
i1,2023-04-28T15:01:10.908469,1882.3690185546875
i1,2023-04-28T15:01:11.000156,1882.3690185546875
i1,2023-04-28T15:01:11.100602,1312.828369140625
i1,2023-04-28T15:01:11.207073,1376.78662109375
i1,2023-04-28T15:01:11.309579,1376.78662109375
i1,2023-04-28T15:01:11.416228,1605.166259765625
i1,2023-04-28T15:01:11.542074,1605.166259765625
i1,2023-04-28T15:01:11.620809,1590.6263427734375
i1,2023-04-28T15:01:11.719985,1590.6263427734375
i1,2023-04-28T15:01:11.819868,1595.702880859375
i1,2023-04-28T15:01:11.914283,1595.702880859375
i1,2023-04-28T15:01:12.030112,1679.8387451171875
i1,2023-04-28T15:01:12.121251,1679.8387451171875
i1,2023-04-28T15:01:12.229212,2311.804931640625
i1,2023-04-28T15:01:12.327875,2311.804931640625
i1,2023-04-28T15:01:12.432241,2014.1116943359375
i1,2023-04-28T15:01:12.536192,2014.1116943359375
i1,2023-04-28T15:01:12.639255,1974.2344970703125
i1,2023-04-28T15:01:12.736031,1974.2344970703125
i1,2023-04-28T15:01:12.836999,2069.511962890625
i1,2023-04-28T15:01:12.942442,2069.511962890625
i1,2023-04-28T15:01:13.041057,1450.4146728515625
i1,2023-04-28T15:01:13.141944,1450.4146728515625
i1,2023-04-28T15:01:13.251319,1323.7882080078125
i1,2023-04-28T15:01:13.346603,1323.7882080078125
i1,2023-04-28T15:01:13.448362,1323.7882080078125
i1,2023-04-28T15:01:13.554485,1332.3890380859375
i1,2023-04-28T15:01:13.652801,941.4354248046875
i1,2023-04-28T15:01:13.753887,941.4354248046875
i1,2023-04-28T15:01:13.855134,1017.383056640625
i1,2023-04-28T15:01:13.957513,1017.383056640625
i1,2023-04-28T15:01:14.060712,1249.907470703125
i1,2023-04-28T15:01:14.161081,1249.907470703125
i1,2023-04-28T15:01:14.266251,2264.30908203125
i1,2023-04-28T15:01:14.377779,2264.30908203125
i1,2023-04-28T15:01:14.472326,2953.98046875
i1,2023-04-28T15:01:14.569590,2953.98046875
i1,2023-04-28T15:01:14.671846,3284.585205078125
i1,2023-04-28T15:01:14.776050,3284.585205078125
i1,2023-04-28T15:01:14.875070,3459.498046875
i1,2023-04-28T15:01:14.983500,3459.498046875
i1,2023-04-28T15:01:15.079773,2755.981201171875
i1,2023-04-28T15:01:15.185187,2755.981201171875
i1,2023-04-28T15:01:15.283252,1869.7537841796875
i1,2023-04-28T15:01:15.387699,1869.7537841796875
i1,2023-04-28T15:01:15.496599,1138.3082275390625
i1,2023-04-28T15:01:15.589733,1138.3082275390625
i1,2023-04-28T15:01:15.694663,-88.20445251464844
i1,2023-04-28T15:01:15.798876,-88.20445251464844
i1,2023-04-28T15:01:15.891963,-1364.7047119140625
i1,2023-04-28T15:01:15.990054,-1364.7047119140625
i1,2023-04-28T15:01:16.104890,-2652.6826171875
i1,2023-04-28T15:01:16.204117,-2652.6826171875
i1,2023-04-28T15:01:16.306370,-2926.050537109375
i1,2023-04-28T15:01:16.406793,-2926.050537109375
i1,2023-04-28T15:01:16.512725,-2891.780517578125
i1,2023-04-28T15:01:16.608590,-2891.780517578125
i1,2023-04-28T15:01:16.715117,-2491.475830078125
i1,2023-04-28T15:01:16.812078,-2491.475830078125
i1,2023-04-28T15:01:16.917280,-2022.1927490234375
i1,2023-04-28T15:01:17.021935,-1594.69580078125
i1,2023-04-28T15:01:17.122304,-1594.69580078125
i1,2023-04-28T15:01:17.221070,-1594.69580078125
i1,2023-04-28T15:01:17.322368,-656.4157104492188
i1,2023-04-28T15:01:17.429300,704.510498046875
i1,2023-04-28T15:01:17.559815,704.510498046875
i1,2023-04-28T15:01:17.628626,704.510498046875
i1,2023-04-28T15:01:17.729774,2382.678955078125
i1,2023-04-28T15:01:17.838030,3715.090087890625
i1,2023-04-28T15:01:17.934341,3715.090087890625
i1,2023-04-28T15:01:18.039618,4490.45849609375
i1,2023-04-28T15:01:18.143909,4490.45849609375
i1,2023-04-28T15:01:18.240125,5085.22265625
i1,2023-04-28T15:01:18.342393,5085.22265625
i1,2023-04-28T15:01:18.444063,5085.22265625
i1,2023-04-28T15:01:18.555516,5716.654296875
i1,2023-04-28T15:01:18.659978,6263.95458984375
i1,2023-04-28T15:01:18.754790,6263.95458984375
i1,2023-04-28T15:01:18.859399,6257.76025390625
i1,2023-04-28T15:01:18.958402,6257.76025390625
i1,2023-04-28T15:01:19.060556,5895.09814453125
i1,2023-04-28T15:01:19.163920,5895.09814453125
i1,2023-04-28T15:01:19.264203,5121.43310546875
i1,2023-04-28T15:01:19.363500,5121.43310546875
i1,2023-04-28T15:01:19.464911,4269.79638671875
i1,2023-04-28T15:01:19.567268,4269.79638671875
i1,2023-04-28T15:01:19.669293,3614.06298828125
i1,2023-04-28T15:01:19.775687,3614.06298828125
i1,2023-04-28T15:01:19.875005,3038.236083984375
i1,2023-04-28T15:01:19.974384,3038.236083984375
i1,2023-04-28T15:01:20.077864,2510.5078125
i1,2023-04-28T15:01:20.179038,2510.5078125
i1,2023-04-28T15:01:20.280217,1580.9788818359375
i1,2023-04-28T15:01:20.382543,1580.9788818359375
i1,2023-04-28T15:01:20.490428,1580.9788818359375
i1,2023-04-28T15:01:20.588611,912.2093505859375
i1,2023-04-28T15:01:20.687707,785.3829956054688
i1,2023-04-28T15:01:20.790652,785.3829956054688
i1,2023-04-28T15:01:20.894957,667.6339111328125
i1,2023-04-28T15:01:20.996358,667.6339111328125
i1,2023-04-28T15:01:21.098696,567.7905883789062
i1,2023-04-28T15:01:21.191375,567.7905883789062
i1,2023-04-28T15:01:21.298317,551.7749633789062
i1,2023-04-28T15:01:21.399407,551.7749633789062
i1,2023-04-28T15:01:21.502366,511.3778991699219
i1,2023-04-28T15:01:21.601097,511.3778991699219
i1,2023-04-28T15:01:21.705559,518.0560302734375
i1,2023-04-28T15:01:21.806745,518.0560302734375
i1,2023-04-28T15:01:21.908001,489.1310119628906
i1,2023-04-28T15:01:22.018484,489.1310119628906
i1,2023-04-28T15:01:22.120586,587.2266845703125
i1,2023-04-28T15:01:22.218213,587.2266845703125
i1,2023-04-28T15:01:22.326515,1030.5609130859375
i1,2023-04-28T15:01:22.420667,1030.5609130859375
i1,2023-04-28T15:01:22.522237,1030.5609130859375
i1,2023-04-28T15:01:22.628008,1115.9932861328125
i1,2023-04-28T15:01:22.726828,1224.3397216796875
i1,2023-04-28T15:01:22.826817,1224.3397216796875
i1,2023-04-28T15:01:22.931068,1285.9930419921875
i1,2023-04-28T15:01:23.032353,1285.9930419921875
i1,2023-04-28T15:01:23.142779,1302.67626953125
i1,2023-04-28T15:01:23.244311,1301.95068359375
i1,2023-04-28T15:01:23.337328,1301.95068359375
i1,2023-04-28T15:01:23.444734,1301.95068359375
i1,2023-04-28T15:01:23.573582,1296.79296875
i1,2023-04-28T15:01:23.654056,1293.2479248046875
i1,2023-04-28T15:01:23.749612,1293.2479248046875
i1,2023-04-28T15:01:23.846666,1297.478759765625
i1,2023-04-28T15:01:23.952278,1297.478759765625
i1,2023-04-28T15:01:24.057380,1352.7227783203125
i1,2023-04-28T15:01:24.153160,1352.7227783203125
i1,2023-04-28T15:01:24.261331,1467.3489990234375
i1,2023-04-28T15:01:24.362578,1467.3489990234375
i1,2023-04-28T15:01:24.463840,1556.3277587890625
i1,2023-04-28T15:01:24.573881,1556.3277587890625
i1,2023-04-28T15:01:24.680607,1667.294921875
i1,2023-04-28T15:01:24.767892,1667.294921875
i1,2023-04-28T15:01:24.870884,1769.912841796875
i1,2023-04-28T15:01:24.977368,1769.912841796875
i1,2023-04-28T15:01:25.079455,1879.84912109375
i1,2023-04-28T15:01:25.178630,1879.84912109375
i1,2023-04-28T15:01:25.276997,2043.80224609375
i1,2023-04-28T15:01:25.383340,2043.80224609375
i1,2023-04-28T15:01:25.482083,2043.80224609375
i1,2023-04-28T15:01:25.585641,2120.73486328125
i1,2023-04-28T15:01:25.683641,2183.208251953125
i1,2023-04-28T15:01:25.785722,2183.208251953125
i1,2023-04-28T15:01:25.892249,2139.759765625
i1,2023-04-28T15:01:25.990064,2139.759765625
i1,2023-04-28T15:01:26.094572,2056.50390625
i1,2023-04-28T15:01:26.192548,2056.50390625
i1,2023-04-28T15:01:26.296179,1968.146240234375
i1,2023-04-28T15:01:26.397342,1968.146240234375
i1,2023-04-28T15:01:26.498912,1877.7432861328125
i1,2023-04-28T15:01:26.604431,1877.7432861328125
i1,2023-04-28T15:01:26.705681,1790.7374267578125
i1,2023-04-28T15:01:26.806667,1790.7374267578125
i1,2023-04-28T15:01:26.906938,1684.326171875
i1,2023-04-28T15:01:27.011179,1684.326171875
i1,2023-04-28T15:01:27.110427,1588.7088623046875
i1,2023-04-28T15:01:27.214734,1588.7088623046875
i1,2023-04-28T15:01:27.315050,1426.8516845703125
i1,2023-04-28T15:01:27.419496,1426.8516845703125
i1,2023-04-28T15:01:27.522131,1419.990966796875
i1,2023-04-28T15:01:27.620812,1419.990966796875
i1,2023-04-28T15:01:27.724439,1417.8265380859375
i1,2023-04-28T15:01:27.824682,1417.8265380859375
i1,2023-04-28T15:01:27.931555,1423.7568359375
i1,2023-04-28T15:01:28.031006,1423.7568359375
i1,2023-04-28T15:01:28.135752,1406.890869140625
i1,2023-04-28T15:01:28.234804,1406.890869140625
i1,2023-04-28T15:01:28.340162,1408.6258544921875
i1,2023-04-28T15:01:28.438326,1408.6258544921875
i1,2023-04-28T15:01:28.534832,1390.8536376953125
i1,2023-04-28T15:01:28.641399,1390.8536376953125
i1,2023-04-28T15:01:28.744793,1406.3948974609375
i1,2023-04-28T15:01:28.842632,1406.3948974609375
i1,2023-04-28T15:01:28.945342,1388.986572265625
i1,2023-04-28T15:01:29.048114,1388.986572265625
i1,2023-04-28T15:01:29.150501,1403.49365234375
i1,2023-04-28T15:01:29.251832,1403.49365234375
i1,2023-04-28T15:01:29.355127,1381.7335205078125
i1,2023-04-28T15:01:29.464809,1398.1417236328125
i1,2023-04-28T15:01:29.589579,1398.1417236328125
i1,2023-04-28T15:01:29.666175,1376.0010986328125
i1,2023-04-28T15:01:29.763500,1376.0010986328125
i1,2023-04-28T15:01:29.870280,1400.591796875
i1,2023-04-28T15:01:29.967006,1400.591796875
i1,2023-04-28T15:01:30.078225,1380.4046630859375
i1,2023-04-28T15:01:30.173483,1380.4046630859375
i1,2023-04-28T15:01:30.276835,1408.5699462890625
i1,2023-04-28T15:01:30.376152,1408.5699462890625
i1,2023-04-28T15:01:30.478515,1383.5628662109375
i1,2023-04-28T15:01:30.579763,1383.5628662109375
i1,2023-04-28T15:01:30.688047,1406.8892822265625
i1,2023-04-28T15:01:30.781957,1406.8892822265625
i1,2023-04-28T15:01:30.882214,1384.8450927734375
i1,2023-04-28T15:01:30.984671,1384.8450927734375
i1,2023-04-28T15:01:31.085857,1411.2613525390625
i1,2023-04-28T15:01:31.189869,1411.2613525390625
i1,2023-04-28T15:01:31.284475,1391.330078125
i1,2023-04-28T15:01:31.388780,1391.330078125
i1,2023-04-28T15:01:31.493473,1414.1939697265625
i1,2023-04-28T15:01:31.596706,1414.1939697265625
i1,2023-04-28T15:01:31.700184,1387.4019775390625
i1,2023-04-28T15:01:31.803644,1387.4019775390625
i1,2023-04-28T15:01:31.902674,1409.1251220703125
i1,2023-04-28T15:01:32.003954,1409.1251220703125
i1,2023-04-28T15:01:32.108334,1388.8499755859375
i1,2023-04-28T15:01:32.207639,1388.8499755859375
i1,2023-04-28T15:01:32.310834,1409.8504638671875
i1,2023-04-28T15:01:32.423295,1409.8504638671875
i1,2023-04-28T15:01:32.518888,1409.8504638671875
i1,2023-04-28T15:01:32.620242,1353.5989990234375
i1,2023-04-28T15:01:32.720331,1323.869140625
i1,2023-04-28T15:01:32.824499,1323.869140625
i1,2023-04-28T15:01:32.925152,1196.96044921875
i1,2023-04-28T15:01:33.026927,1196.96044921875
i1,2023-04-28T15:01:33.125216,1095.285400390625
i1,2023-04-28T15:01:33.228951,1095.285400390625
i1,2023-04-28T15:01:33.329677,979.0027465820312
i1,2023-04-28T15:01:33.434221,979.0027465820312
i1,2023-04-28T15:01:33.540963,875.496337890625
i1,2023-04-28T15:01:33.639294,875.496337890625
i1,2023-04-28T15:01:33.737543,763.9476928710938
i1,2023-04-28T15:01:33.843489,763.9476928710938
i1,2023-04-28T15:01:33.942584,647.3145751953125
i1,2023-04-28T15:01:34.048076,647.3145751953125
i1,2023-04-28T15:01:34.152326,532.1385498046875
i1,2023-04-28T15:01:34.252801,532.1385498046875
i1,2023-04-28T15:01:34.353125,468.4361877441406
i1,2023-04-28T15:01:34.454428,468.4361877441406
i1,2023-04-28T15:01:34.559115,468.4361877441406
i1,2023-04-28T15:01:34.665719,595.6030883789062
i1,2023-04-28T15:01:34.761375,647.7109375
i1,2023-04-28T15:01:34.861453,647.7109375
i1,2023-04-28T15:01:34.966718,740.552001953125
i1,2023-04-28T15:01:35.066373,740.552001953125
i1,2023-04-28T15:01:35.168927,839.1948852539062
i1,2023-04-28T15:01:35.273850,935.6611938476562
i1,2023-04-28T15:01:35.373154,935.6611938476562
i1,2023-04-28T15:01:35.475525,935.6611938476562
i1,2023-04-28T15:01:35.612167,1038.06787109375
i1,2023-04-28T15:01:35.678220,1038.06787109375
i1,2023-04-28T15:01:35.781378,1124.9693603515625
i1,2023-04-28T15:01:35.886493,1217.809326171875
i1,2023-04-28T15:01:35.984084,1217.809326171875
i1,2023-04-28T15:01:36.092473,1259.8778076171875
i1,2023-04-28T15:01:36.191445,1259.8778076171875
i1,2023-04-28T15:01:36.289659,1261.46484375
i1,2023-04-28T15:01:36.392021,1261.46484375
i1,2023-04-28T15:01:36.499494,1264.7406005859375
i1,2023-04-28T15:01:36.607216,1264.7406005859375
i1,2023-04-28T15:01:36.702211,1271.302734375
i1,2023-04-28T15:01:36.807444,1271.302734375
i1,2023-04-28T15:01:36.905471,1269.114990234375
i1,2023-04-28T15:01:37.012130,1269.114990234375
i1,2023-04-28T15:01:37.110180,1269.115478515625
i1,2023-04-28T15:01:37.215516,1269.115478515625
i1,2023-04-28T15:01:37.314791,1273.4796142578125
i1,2023-04-28T15:01:37.414083,1273.4796142578125
i1,2023-04-28T15:01:37.518648,1273.4796142578125
i1,2023-04-28T15:01:37.616074,1299.537841796875
i1,2023-04-28T15:01:37.720206,1340.3363037109375
i1,2023-04-28T15:01:37.823202,1340.3363037109375
i1,2023-04-28T15:01:37.927451,1482.9859619140625
i1,2023-04-28T15:01:38.032021,1482.9859619140625
i1,2023-04-28T15:01:38.133483,1624.190185546875
i1,2023-04-28T15:01:38.230354,1624.190185546875
i1,2023-04-28T15:01:38.336807,1792.90869140625
i1,2023-04-28T15:01:38.435219,1792.90869140625
i1,2023-04-28T15:01:38.531366,1955.1103515625
i1,2023-04-28T15:01:38.641923,1955.1103515625
i1,2023-04-28T15:01:38.740458,2157.86279296875
i1,2023-04-28T15:01:38.845367,2157.86279296875
i1,2023-04-28T15:01:38.945685,2170.173583984375
i1,2023-04-28T15:01:39.049869,2170.173583984375
i1,2023-04-28T15:01:39.148249,2191.17431640625
i1,2023-04-28T15:01:39.253544,2191.17431640625
i1,2023-04-28T15:01:39.351849,2241.084716796875
i1,2023-04-28T15:01:39.456353,2241.084716796875
i1,2023-04-28T15:01:39.555992,2241.084716796875
i1,2023-04-28T15:01:39.659010,2115.82470703125
i1,2023-04-28T15:01:39.759269,2033.7965087890625
i1,2023-04-28T15:01:39.862259,2033.7965087890625
i1,2023-04-28T15:01:39.963628,1909.873046875
i1,2023-04-28T15:01:40.068982,1909.873046875
i1,2023-04-28T15:01:40.173276,1749.5008544921875
i1,2023-04-28T15:01:40.269422,1749.5008544921875
i1,2023-04-28T15:01:40.374765,1591.3165283203125
i1,2023-04-28T15:01:40.473002,1591.3165283203125
i1,2023-04-28T15:01:40.576178,1396.6856689453125
i1,2023-04-28T15:01:40.681296,1396.6856689453125
i1,2023-04-28T15:01:40.781810,1399.1422119140625
i1,2023-04-28T15:01:40.884965,1399.1422119140625
i1,2023-04-28T15:01:40.984156,1398.4171142578125
i1,2023-04-28T15:01:41.086231,1398.4171142578125
i1,2023-04-28T15:01:41.189307,1403.49365234375
i1,2023-04-28T15:01:41.294514,1403.49365234375
i1,2023-04-28T15:01:41.386560,1401.4940185546875
i1,2023-04-28T15:01:41.485648,1401.4940185546875
i1,2023-04-28T15:01:41.626391,1403.974365234375
i1,2023-04-28T15:01:41.705068,1270.035888671875
i1,2023-04-28T15:01:41.797700,1270.035888671875
i1,2023-04-28T15:01:41.909106,1089.430908203125
i1,2023-04-28T15:01:42.001709,1089.430908203125
i1,2023-04-28T15:01:42.114111,932.7618408203125
i1,2023-04-28T15:01:42.209422,932.7618408203125
i1,2023-04-28T15:01:42.312576,775.3670654296875
i1,2023-04-28T15:01:42.414860,775.3670654296875
i1,2023-04-28T15:01:42.513295,625.0985107421875
i1,2023-04-28T15:01:42.621369,625.0985107421875
i1,2023-04-28T15:01:42.718192,505.89752197265625
i1,2023-04-28T15:01:42.819322,505.89752197265625
i1,2023-04-28T15:01:42.919397,477.4676513671875
i1,2023-04-28T15:01:43.026706,477.4676513671875
i1,2023-04-28T15:01:43.127437,453.4122009277344
i1,2023-04-28T15:01:43.230293,453.4122009277344
i1,2023-04-28T15:01:43.342038,435.9169006347656
i1,2023-04-28T15:01:43.430985,435.9169006347656
i1,2023-04-28T15:01:43.536503,555.3959350585938
i1,2023-04-28T15:01:43.636278,555.3959350585938
i1,2023-04-28T15:01:43.738096,714.3187866210938
i1,2023-04-28T15:01:43.836181,714.3187866210938
i1,2023-04-28T15:01:43.939443,861.6973266601562
i1,2023-04-28T15:01:44.041629,861.6973266601562
i1,2023-04-28T15:01:44.145004,1011.5890502929688
i1,2023-04-28T15:01:44.244348,1011.5890502929688
i1,2023-04-28T15:01:44.349574,1299.0576171875
i1,2023-04-28T15:01:44.459978,1299.0576171875
i1,2023-04-28T15:01:44.551718,1299.0576171875
i1,2023-04-28T15:01:44.654030,1309.80419921875
i1,2023-04-28T15:01:44.758186,1124.5498046875
i1,2023-04-28T15:01:44.858201,1124.5498046875
i1,2023-04-28T15:01:44.959779,766.1134643554688
i1,2023-04-28T15:01:45.064841,766.1134643554688
i1,2023-04-28T15:01:45.163974,424.33123779296875
i1,2023-04-28T15:01:45.266465,424.33123779296875
i1,2023-04-28T15:01:45.368721,1014.4857788085938
i1,2023-04-28T15:01:45.473062,1014.4857788085938
i1,2023-04-28T15:01:45.581921,1532.228515625
i1,2023-04-28T15:01:45.678087,1532.228515625
i1,2023-04-28T15:01:45.776169,1798.34228515625
i1,2023-04-28T15:01:45.874951,1798.34228515625
i1,2023-04-28T15:01:45.973055,1804.1734619140625
i1,2023-04-28T15:01:46.074431,1804.1734619140625
i1,2023-04-28T15:01:46.184012,1390.8536376953125
i1,2023-04-28T15:01:46.288997,1390.8536376953125
i1,2023-04-28T15:01:46.389781,1399.1163330078125
i1,2023-04-28T15:01:46.485757,1399.1163330078125
i1,2023-04-28T15:01:46.588751,1564.345947265625
i1,2023-04-28T15:01:46.692905,1564.345947265625
i1,2023-04-28T15:01:46.798994,1928.6046142578125
i1,2023-04-28T15:01:46.895134,1928.6046142578125
i1,2023-04-28T15:01:47.000221,2268.801513671875
i1,2023-04-28T15:01:47.098898,2268.801513671875
i1,2023-04-28T15:01:47.202051,1678.39111328125
i1,2023-04-28T15:01:47.303365,1678.39111328125
i1,2023-04-28T15:01:47.408815,1167.7652587890625
i1,2023-04-28T15:01:47.512252,1167.7652587890625
i1,2023-04-28T15:01:47.650827,929.6554565429688
i1,2023-04-28T15:01:47.714018,929.6554565429688
i1,2023-04-28T15:01:47.817196,897.9462890625
i1,2023-04-28T15:01:47.924216,1148.9066162109375
i1,2023-04-28T15:01:48.018047,1148.9066162109375
i1,2023-04-28T15:01:48.122158,1233.0440673828125
i1,2023-04-28T15:01:48.221073,1233.0440673828125
i1,2023-04-28T15:01:48.325450,1260.6055908203125
i1,2023-04-28T15:01:48.425592,1260.6055908203125
i1,2023-04-28T15:01:48.527094,1260.6055908203125
i1,2023-04-28T15:01:48.635305,1263.47802734375
i1,2023-04-28T15:01:48.732045,1264.01416015625
i1,2023-04-28T15:01:48.833051,1264.01416015625
i1,2023-04-28T15:01:48.937156,1262.55517578125
i1,2023-04-28T15:01:49.038450,1262.55517578125
i1,2023-04-28T15:01:49.138872,1255.994873046875
i1,2023-04-28T15:01:49.240896,1255.994873046875
i1,2023-04-28T15:01:49.342449,1254.0076904296875
i1,2023-04-28T15:01:49.443800,1254.0076904296875
i1,2023-04-28T15:01:49.547346,1254.2982177734375
i1,2023-04-28T15:01:49.650841,1254.2982177734375
i1,2023-04-28T15:01:49.748964,1073.8623046875
i1,2023-04-28T15:01:49.850062,1073.8623046875
i1,2023-04-28T15:01:49.953520,816.8864135742188
i1,2023-04-28T15:01:50.054348,816.8864135742188
i1,2023-04-28T15:01:50.155847,322.954833984375
i1,2023-04-28T15:01:50.261119,322.954833984375
i1,2023-04-28T15:01:50.362431,-249.09603881835938
i1,2023-04-28T15:01:50.463780,-249.09603881835938
i1,2023-04-28T15:01:50.569458,-757.425048828125
i1,2023-04-28T15:01:50.666770,-757.425048828125
i1,2023-04-28T15:01:50.769025,-1585.09033203125
i1,2023-04-28T15:01:50.871262,-1585.09033203125
i1,2023-04-28T15:01:50.976228,-2147.00244140625
i1,2023-04-28T15:01:51.074651,-2147.00244140625
i1,2023-04-28T15:01:51.176941,-2253.451416015625
i1,2023-04-28T15:01:51.276890,-2253.451416015625
i1,2023-04-28T15:01:51.375159,-2291.6494140625
i1,2023-04-28T15:01:51.477508,-2291.6494140625
i1,2023-04-28T15:01:51.581399,-2291.6494140625
i1,2023-04-28T15:01:51.683359,-2000.094970703125
i1,2023-04-28T15:01:51.787911,-1964.874267578125
i1,2023-04-28T15:01:51.890901,-1964.874267578125
i1,2023-04-28T15:01:51.991065,-1555.599853515625
i1,2023-04-28T15:01:52.094689,-1555.599853515625
i1,2023-04-28T15:01:52.195101,-1093.7591552734375
i1,2023-04-28T15:01:52.296244,-1093.7591552734375
i1,2023-04-28T15:01:52.397476,-547.4498901367188
i1,2023-04-28T15:01:52.501721,-547.4498901367188
i1,2023-04-28T15:01:52.601622,-547.4498901367188
i1,2023-04-28T15:01:52.703885,241.82077026367188
i1,2023-04-28T15:01:52.807923,718.7920532226562
i1,2023-04-28T15:01:52.908021,718.7920532226562
i1,2023-04-28T15:01:53.012247,733.1331787109375
i1,2023-04-28T15:01:53.111469,733.1331787109375
i1,2023-04-28T15:01:53.215139,722.4190063476562
i1,2023-04-28T15:01:53.321450,765.667236328125
i1,2023-04-28T15:01:53.422611,765.667236328125
i1,2023-04-28T15:01:53.522775,765.667236328125
i1,2023-04-28T15:01:53.624578,772.6974487304688
i1,2023-04-28T15:01:53.730736,772.6974487304688
i1,2023-04-28T15:01:53.831051,778.2692260742188
i1,2023-04-28T15:01:53.932151,778.2692260742188
i1,2023-04-28T15:01:54.029425,755.0586547851562
i1,2023-04-28T15:01:54.153139,719.5179443359375
i1,2023-04-28T15:01:54.238187,719.5179443359375
i1,2023-04-28T15:01:54.336324,719.5179443359375
i1,2023-04-28T15:01:54.442639,720.5037231445312
i1,2023-04-28T15:01:54.548221,711.7969970703125
i1,2023-04-28T15:01:54.654838,711.7969970703125
i1,2023-04-28T15:01:54.754770,732.0543823242188
i1,2023-04-28T15:01:54.849050,732.0543823242188
i1,2023-04-28T15:01:54.949126,710.7359619140625
i1,2023-04-28T15:01:55.054497,710.7359619140625
i1,2023-04-28T15:01:55.155519,662.8839721679688
i1,2023-04-28T15:01:55.254904,662.8839721679688
i1,2023-04-28T15:01:55.362386,641.4850463867188
i1,2023-04-28T15:01:55.460077,641.4850463867188
i1,2023-04-28T15:01:55.564289,641.4850463867188
i1,2023-04-28T15:01:55.663817,622.7406005859375
i1,2023-04-28T15:01:55.764766,602.9594116210938
i1,2023-04-28T15:01:55.869300,602.9594116210938
i1,2023-04-28T15:01:55.967099,614.7750244140625
i1,2023-04-28T15:01:56.069363,614.7750244140625
i1,2023-04-28T15:01:56.165462,613.6044921875
i1,2023-04-28T15:01:56.273014,613.6044921875
i1,2023-04-28T15:01:56.375255,613.6658935546875
i1,2023-04-28T15:01:56.481709,613.6658935546875
i1,2023-04-28T15:01:56.581397,613.2157592773438
i1,2023-04-28T15:01:56.686661,613.2157592773438
i1,2023-04-28T15:01:56.788655,611.1537475585938
i1,2023-04-28T15:01:56.892191,611.1537475585938
i1,2023-04-28T15:01:56.992202,608.8197021484375
i1,2023-04-28T15:01:57.093329,608.8197021484375
i1,2023-04-28T15:01:57.196674,608.2579956054688
