id,timestamp,MaxxTurn45_Power_Active_B
i1,2023-04-28 17:01:06.824,1134.258544921875
i1,2023-04-28 17:01:06.929,1191.811767578125
i1,2023-04-28 17:01:07.028,1191.811767578125
i1,2023-04-28 17:01:07.131,1546.5291748046875
i1,2023-04-28 17:01:07.233,1546.5291748046875
i1,2023-04-28 17:01:07.332,1564.487548828125
i1,2023-04-28 17:01:07.434,1564.487548828125
i1,2023-04-28 17:01:07.541,1685.80908203125
i1,2023-04-28 17:01:07.646,907.2452392578125
i1,2023-04-28 17:01:07.743,907.2452392578125
i1,2023-04-28 17:01:07.843,776.5067749023438
i1,2023-04-28 17:01:07.944,776.5067749023438
i1,2023-04-28 17:01:08.048,611.662109375
i1,2023-04-28 17:01:08.148,611.662109375
i1,2023-04-28 17:01:08.256,799.4638671875
i1,2023-04-28 17:01:08.361,799.4638671875
i1,2023-04-28 17:01:08.456,1163.8907470703125
i1,2023-04-28 17:01:08.559,1163.8907470703125
i1,2023-04-28 17:01:08.662,1408.5169677734375
i1,2023-04-28 17:01:08.761,1408.5169677734375
i1,2023-04-28 17:01:08.865,1611.98486328125
i1,2023-04-28 17:01:08.971,1611.98486328125
i1,2023-04-28 17:01:09.066,1664.6734619140625
i1,2023-04-28 17:01:09.173,1664.6734619140625
i1,2023-04-28 17:01:09.271,1664.6734619140625
i1,2023-04-28 17:01:09.381,1329.2738037109375
i1,2023-04-28 17:01:09.477,1597.2696533203125
i1,2023-04-28 17:01:09.578,1597.2696533203125
i1,2023-04-28 17:01:09.679,1358.119873046875
i1,2023-04-28 17:01:09.779,1358.119873046875
i1,2023-04-28 17:01:09.882,1776.8857421875
i1,2023-04-28 17:01:09.984,1776.8857421875
i1,2023-04-28 17:01:10.092,2186.045166015625
i1,2023-04-28 17:01:10.191,2186.045166015625
i1,2023-04-28 17:01:10.302,2186.045166015625
i1,2023-04-28 17:01:10.394,2334.945068359375
i1,2023-04-28 17:01:10.497,2396.5244140625
i1,2023-04-28 17:01:10.596,2396.5244140625
i1,2023-04-28 17:01:10.701,2104.50634765625
i1,2023-04-28 17:01:10.798,2104.50634765625
i1,2023-04-28 17:01:10.905,1721.52783203125
i1,2023-04-28 17:01:11.003,1721.52783203125
i1,2023-04-28 17:01:11.100,1365.513916015625
i1,2023-04-28 17:01:11.202,1365.513916015625
i1,2023-04-28 17:01:11.311,1543.009521484375
i1,2023-04-28 17:01:11.416,1543.009521484375
i1,2023-04-28 17:01:11.513,1640.8175048828125
i1,2023-04-28 17:01:11.615,1640.8175048828125
i1,2023-04-28 17:01:11.716,1624.1356201171875
i1,2023-04-28 17:01:11.819,1624.1356201171875
i1,2023-04-28 17:01:11.918,1627.742431640625
i1,2023-04-28 17:01:12.023,1627.742431640625
i1,2023-04-28 17:01:12.124,1899.49560546875
i1,2023-04-28 17:01:12.228,1899.49560546875
i1,2023-04-28 17:01:12.327,1926.835693359375
i1,2023-04-28 17:01:12.432,1926.835693359375
i1,2023-04-28 17:01:12.533,1887.0728759765625
i1,2023-04-28 17:01:12.633,1887.0728759765625
i1,2023-04-28 17:01:12.738,1947.681884765625
i1,2023-04-28 17:01:12.836,1947.681884765625
i1,2023-04-28 17:01:12.943,1924.2513427734375
i1,2023-04-28 17:01:13.045,1924.2513427734375
i1,2023-04-28 17:01:13.144,1431.08154296875
i1,2023-04-28 17:01:13.245,1431.08154296875
i1,2023-04-28 17:01:13.357,1431.08154296875
i1,2023-04-28 17:01:13.469,1213.307861328125
i1,2023-04-28 17:01:13.554,1213.307861328125
i1,2023-04-28 17:01:13.657,1213.307861328125
i1,2023-04-28 17:01:13.759,1208.6524658203125
i1,2023-04-28 17:01:13.862,1173.480712890625
i1,2023-04-28 17:01:13.959,1173.480712890625
i1,2023-04-28 17:01:14.068,1551.66455078125
i1,2023-04-28 17:01:14.163,1551.66455078125
i1,2023-04-28 17:01:14.270,2282.235107421875
i1,2023-04-28 17:01:14.376,2282.235107421875
i1,2023-04-28 17:01:14.477,2650.02685546875
i1,2023-04-28 17:01:14.580,2650.02685546875
i1,2023-04-28 17:01:14.676,2900.729736328125
i1,2023-04-28 17:01:14.776,2900.729736328125
i1,2023-04-28 17:01:14.881,2867.0009765625
i1,2023-04-28 17:01:14.984,2867.0009765625
i1,2023-04-28 17:01:15.085,2320.37841796875
i1,2023-04-28 17:01:15.190,2320.37841796875
i1,2023-04-28 17:01:15.286,1820.403076171875
i1,2023-04-28 17:01:15.408,1820.403076171875
i1,2023-04-28 17:01:15.493,1037.2838134765625
i1,2023-04-28 17:01:15.596,1037.2838134765625
i1,2023-04-28 17:01:15.700,163.57919311523438
i1,2023-04-28 17:01:15.800,163.57919311523438
i1,2023-04-28 17:01:15.893,-817.9560546875
i1,2023-04-28 17:01:15.997,-817.9560546875
i1,2023-04-28 17:01:16.104,-1623.2529296875
i1,2023-04-28 17:01:16.203,-1623.2529296875
i1,2023-04-28 17:01:16.307,-1768.6859130859375
i1,2023-04-28 17:01:16.411,-1768.6859130859375
i1,2023-04-28 17:01:16.525,-1651.1910400390625
i1,2023-04-28 17:01:16.612,-1651.1910400390625
i1,2023-04-28 17:01:16.716,-1218.328369140625
i1,2023-04-28 17:01:16.818,-1218.328369140625
i1,2023-04-28 17:01:16.918,-847.187255859375
i1,2023-04-28 17:01:17.021,-847.187255859375
i1,2023-04-28 17:01:17.124,-360.7198181152344
i1,2023-04-28 17:01:17.223,-360.7198181152344
i1,2023-04-28 17:01:17.323,449.53509521484375
i1,2023-04-28 17:01:17.426,449.53509521484375
i1,2023-04-28 17:01:17.526,1589.4193115234375
i1,2023-04-28 17:01:17.631,1589.4193115234375
i1,2023-04-28 17:01:17.730,2690.0625
i1,2023-04-28 17:01:17.832,2690.0625
i1,2023-04-28 17:01:17.935,3638.302490234375
i1,2023-04-28 17:01:18.039,3638.302490234375
i1,2023-04-28 17:01:18.138,4094.6123046875
i1,2023-04-28 17:01:18.242,4094.6123046875
i1,2023-04-28 17:01:18.342,4094.6123046875
i1,2023-04-28 17:01:18.443,4576.345703125
i1,2023-04-28 17:01:18.546,4874.650390625
i1,2023-04-28 17:01:18.652,4874.650390625
i1,2023-04-28 17:01:18.756,5085.658203125
i1,2023-04-28 17:01:18.851,5085.658203125
i1,2023-04-28 17:01:18.954,5018.7509765625
i1,2023-04-28 17:01:19.054,5018.7509765625
i1,2023-04-28 17:01:19.157,4566.515625
i1,2023-04-28 17:01:19.259,4566.515625
i1,2023-04-28 17:01:19.361,3990.60888671875
i1,2023-04-28 17:01:19.471,3990.60888671875
i1,2023-04-28 17:01:19.567,3406.27587890625
i1,2023-04-28 17:01:19.672,2968.135498046875
i1,2023-04-28 17:01:19.770,2968.135498046875
i1,2023-04-28 17:01:19.875,2968.135498046875
i1,2023-04-28 17:01:19.978,2567.650146484375
i1,2023-04-28 17:01:20.083,2001.9383544921875
i1,2023-04-28 17:01:20.179,2001.9383544921875
i1,2023-04-28 17:01:20.280,2001.9383544921875
i1,2023-04-28 17:01:20.390,1537.8770751953125
i1,2023-04-28 17:01:20.490,1155.009033203125
i1,2023-04-28 17:01:20.587,1155.009033203125
i1,2023-04-28 17:01:20.695,1021.3877563476562
i1,2023-04-28 17:01:20.795,1021.3877563476562
i1,2023-04-28 17:01:20.896,940.49267578125
i1,2023-04-28 17:01:21.001,940.49267578125
i1,2023-04-28 17:01:21.097,884.0922241210938
i1,2023-04-28 17:01:21.192,884.0922241210938
i1,2023-04-28 17:01:21.303,867.1670532226562
i1,2023-04-28 17:01:21.416,867.1670532226562
i1,2023-04-28 17:01:21.508,857.3128051757812
i1,2023-04-28 17:01:21.605,857.3128051757812
i1,2023-04-28 17:01:21.708,848.3161010742188
i1,2023-04-28 17:01:21.811,848.3161010742188
i1,2023-04-28 17:01:21.910,837.143798828125
i1,2023-04-28 17:01:22.012,837.143798828125
i1,2023-04-28 17:01:22.115,1068.07470703125
i1,2023-04-28 17:01:22.219,1068.07470703125
i1,2023-04-28 17:01:22.319,1068.07470703125
i1,2023-04-28 17:01:22.423,1193.7587890625
i1,2023-04-28 17:01:22.524,1298.5863037109375
i1,2023-04-28 17:01:22.627,1298.5863037109375
i1,2023-04-28 17:01:22.732,1370.2803955078125
i1,2023-04-28 17:01:22.830,1370.2803955078125
i1,2023-04-28 17:01:22.929,1409.057373046875
i1,2023-04-28 17:01:23.031,1409.057373046875
i1,2023-04-28 17:01:23.135,1414.469970703125
i1,2023-04-28 17:01:23.239,1414.469970703125
i1,2023-04-28 17:01:23.341,1414.469970703125
i1,2023-04-28 17:01:23.443,1409.1778564453125
i1,2023-04-28 17:01:23.544,1408.6083984375
i1,2023-04-28 17:01:23.649,1408.6083984375
i1,2023-04-28 17:01:23.748,1409.5760498046875
i1,2023-04-28 17:01:23.844,1409.5760498046875
i1,2023-04-28 17:01:23.948,1411.7628173828125
i1,2023-04-28 17:01:24.052,1411.7628173828125
i1,2023-04-28 17:01:24.157,1472.3035888671875
i1,2023-04-28 17:01:24.256,1472.3035888671875
i1,2023-04-28 17:01:24.356,1537.1221923828125
i1,2023-04-28 17:01:24.461,1537.1221923828125
i1,2023-04-28 17:01:24.560,1614.7430419921875
i1,2023-04-28 17:01:24.663,1614.7430419921875
i1,2023-04-28 17:01:24.768,1688.9312744140625
i1,2023-04-28 17:01:24.870,1688.9312744140625
i1,2023-04-28 17:01:24.971,1764.7960205078125
i1,2023-04-28 17:01:25.072,1764.7960205078125
i1,2023-04-28 17:01:25.182,1877.240966796875
i1,2023-04-28 17:01:25.280,1877.240966796875
i1,2023-04-28 17:01:25.379,1877.240966796875
i1,2023-04-28 17:01:25.482,1940.322509765625
i1,2023-04-28 17:01:25.586,2002.71484375
i1,2023-04-28 17:01:25.685,2002.71484375
i1,2023-04-28 17:01:25.794,2042.328857421875
i1,2023-04-28 17:01:25.898,1999.4052734375
i1,2023-04-28 17:01:25.997,1999.4052734375
i1,2023-04-28 17:01:26.101,1999.4052734375
i1,2023-04-28 17:01:26.193,1940.144775390625
i1,2023-04-28 17:01:26.305,1874.6124267578125
i1,2023-04-28 17:01:26.415,1874.6124267578125
i1,2023-04-28 17:01:26.511,1814.5538330078125
i1,2023-04-28 17:01:26.610,1814.5538330078125
i1,2023-04-28 17:01:26.710,1745.2672119140625
i1,2023-04-28 17:01:26.811,1745.2672119140625
i1,2023-04-28 17:01:26.915,1672.755859375
i1,2023-04-28 17:01:27.017,1672.755859375
i1,2023-04-28 17:01:27.113,1561.0963134765625
i1,2023-04-28 17:01:27.215,1561.0963134765625
i1,2023-04-28 17:01:27.321,1529.1580810546875
i1,2023-04-28 17:01:27.447,1529.1580810546875
i1,2023-04-28 17:01:27.525,1494.5240478515625
i1,2023-04-28 17:01:27.619,1494.5240478515625
i1,2023-04-28 17:01:27.726,1499.62890625
i1,2023-04-28 17:01:27.827,1499.62890625
i1,2023-04-28 17:01:27.928,1490.8984375
i1,2023-04-28 17:01:28.031,1490.8984375
i1,2023-04-28 17:01:28.135,1490.6689453125
i1,2023-04-28 17:01:28.233,1490.6689453125
i1,2023-04-28 17:01:28.339,1482.287353515625
i1,2023-04-28 17:01:28.446,1482.287353515625
i1,2023-04-28 17:01:28.535,1480.74853515625
i1,2023-04-28 17:01:28.646,1480.74853515625
i1,2023-04-28 17:01:28.747,1484.3564453125
i1,2023-04-28 17:01:28.849,1484.3564453125
i1,2023-04-28 17:01:28.953,1481.2008056640625
i1,2023-04-28 17:01:29.053,1481.2008056640625
i1,2023-04-28 17:01:29.160,1483.0047607421875
i1,2023-04-28 17:01:29.260,1483.0047607421875
i1,2023-04-28 17:01:29.359,1476.8497314453125
i1,2023-04-28 17:01:29.464,1476.8497314453125
i1,2023-04-28 17:01:29.563,1479.9522705078125
i1,2023-04-28 17:01:29.663,1479.9522705078125
i1,2023-04-28 17:01:29.766,1473.5355224609375
i1,2023-04-28 17:01:29.869,1473.5355224609375
i1,2023-04-28 17:01:29.971,1483.14453125
i1,2023-04-28 17:01:30.074,1483.14453125
i1,2023-04-28 17:01:30.175,1478.494384765625
i1,2023-04-28 17:01:30.277,1478.494384765625
i1,2023-04-28 17:01:30.378,1489.0831298828125
i1,2023-04-28 17:01:30.480,1489.0831298828125
i1,2023-04-28 17:01:30.582,1475.48828125
i1,2023-04-28 17:01:30.686,1475.48828125
i1,2023-04-28 17:01:30.785,1489.3221435546875
i1,2023-04-28 17:01:30.881,1489.3221435546875
i1,2023-04-28 17:01:30.982,1477.7547607421875
i1,2023-04-28 17:01:31.088,1477.7547607421875
i1,2023-04-28 17:01:31.193,1493.353759765625
i1,2023-04-28 17:01:31.285,1493.353759765625
i1,2023-04-28 17:01:31.387,1480.0888671875
i1,2023-04-28 17:01:31.495,1480.0888671875
i1,2023-04-28 17:01:31.599,1495.3939208984375
i1,2023-04-28 17:01:31.699,1495.3939208984375
i1,2023-04-28 17:01:31.808,1478.737060546875
i1,2023-04-28 17:01:31.906,1478.737060546875
i1,2023-04-28 17:01:32.008,1494.04345703125
i1,2023-04-28 17:01:32.110,1480.0885009765625
i1,2023-04-28 17:01:32.213,1480.0885009765625
i1,2023-04-28 17:01:32.313,1480.0885009765625
i1,2023-04-28 17:01:32.427,1501.2906494140625
i1,2023-04-28 17:01:32.524,1480.196044921875
i1,2023-04-28 17:01:32.618,1480.196044921875
i1,2023-04-28 17:01:32.728,1415.717529296875
i1,2023-04-28 17:01:32.822,1415.717529296875
i1,2023-04-28 17:01:32.926,1331.263671875
i1,2023-04-28 17:01:33.028,1331.263671875
i1,2023-04-28 17:01:33.134,1259.9654541015625
i1,2023-04-28 17:01:33.235,1259.9654541015625
i1,2023-04-28 17:01:33.333,1176.4122314453125
i1,2023-04-28 17:01:33.456,1176.4122314453125
i1,2023-04-28 17:01:33.538,1106.615234375
i1,2023-04-28 17:01:33.643,1106.615234375
i1,2023-04-28 17:01:33.743,1015.5310668945312
i1,2023-04-28 17:01:33.849,1015.5310668945312
i1,2023-04-28 17:01:33.948,948.9156494140625
i1,2023-04-28 17:01:34.048,948.9156494140625
i1,2023-04-28 17:01:34.148,820.187744140625
i1,2023-04-28 17:01:34.253,820.187744140625
i1,2023-04-28 17:01:34.353,820.187744140625
i1,2023-04-28 17:01:34.458,937.2300415039062
i1,2023-04-28 17:01:34.570,1000.0907592773438
i1,2023-04-28 17:01:34.663,1000.0907592773438
i1,2023-04-28 17:01:34.760,1137.6148681640625
i1,2023-04-28 17:01:34.861,1137.6148681640625
i1,2023-04-28 17:01:34.964,1296.7816162109375
i1,2023-04-28 17:01:35.067,1296.7816162109375
i1,2023-04-28 17:01:35.171,1444.676025390625
i1,2023-04-28 17:01:35.270,1444.676025390625
i1,2023-04-28 17:01:35.372,1444.676025390625
i1,2023-04-28 17:01:35.478,1509.6783447265625
i1,2023-04-28 17:01:35.578,1588.06201171875
i1,2023-04-28 17:01:35.679,1588.06201171875
i1,2023-04-28 17:01:35.780,1647.579833984375
i1,2023-04-28 17:01:35.881,1647.579833984375
i1,2023-04-28 17:01:35.987,1710.704345703125
i1,2023-04-28 17:01:36.089,1710.704345703125
i1,2023-04-28 17:01:36.195,1696.1634521484375
i1,2023-04-28 17:01:36.297,1696.1634521484375
i1,2023-04-28 17:01:36.395,1642.2508544921875
i1,2023-04-28 17:01:36.501,1642.2508544921875
i1,2023-04-28 17:01:36.600,1569.7452392578125
i1,2023-04-28 17:01:36.699,1569.7452392578125
i1,2023-04-28 17:01:36.804,1480.0191650390625
i1,2023-04-28 17:01:36.905,1480.0191650390625
i1,2023-04-28 17:01:37.010,1396.6378173828125
i1,2023-04-28 17:01:37.110,1396.6378173828125
i1,2023-04-28 17:01:37.218,1391.10205078125
i1,2023-04-28 17:01:37.317,1391.10205078125
i1,2023-04-28 17:01:37.414,1391.10205078125
i1,2023-04-28 17:01:37.521,1391.96044921875
i1,2023-04-28 17:01:37.626,1402.214599609375
i1,2023-04-28 17:01:37.726,1402.214599609375
i1,2023-04-28 17:01:37.826,1467.4879150390625
i1,2023-04-28 17:01:37.935,1558.8673095703125
i1,2023-04-28 17:01:38.031,1558.8673095703125
i1,2023-04-28 17:01:38.130,1558.8673095703125
i1,2023-04-28 17:01:38.231,1672.30615234375
i1,2023-04-28 17:01:38.345,1779.89111328125
i1,2023-04-28 17:01:38.452,1779.89111328125
i1,2023-04-28 17:01:38.541,1779.89111328125
i1,2023-04-28 17:01:38.639,1918.0865478515625
i1,2023-04-28 17:01:38.745,2028.373291015625
i1,2023-04-28 17:01:38.844,2028.373291015625
i1,2023-04-28 17:01:38.950,2033.773681640625
i1,2023-04-28 17:01:39.049,2033.773681640625
i1,2023-04-28 17:01:39.148,2098.237060546875
i1,2023-04-28 17:01:39.250,2098.237060546875
i1,2023-04-28 17:01:39.352,2098.237060546875
i1,2023-04-28 17:01:39.468,2017.822509765625
i1,2023-04-28 17:01:39.564,2009.31396484375
i1,2023-04-28 17:01:39.658,2009.31396484375
i1,2023-04-28 17:01:39.759,1917.3223876953125
i1,2023-04-28 17:01:39.865,1917.3223876953125
i1,2023-04-28 17:01:39.969,1821.2523193359375
i1,2023-04-28 17:01:40.067,1821.2523193359375
i1,2023-04-28 17:01:40.167,1710.68212890625
i1,2023-04-28 17:01:40.270,1710.68212890625
i1,2023-04-28 17:01:40.371,1582.8907470703125
i1,2023-04-28 17:01:40.485,1582.8907470703125
i1,2023-04-28 17:01:40.574,1473.9876708984375
i1,2023-04-28 17:01:40.682,1473.9876708984375
i1,2023-04-28 17:01:40.782,1488.8668212890625
i1,2023-04-28 17:01:40.885,1488.8668212890625
i1,2023-04-28 17:01:40.990,1477.14404296875
i1,2023-04-28 17:01:41.090,1477.14404296875
i1,2023-04-28 17:01:41.188,1487.2347412109375
i1,2023-04-28 17:01:41.296,1487.2347412109375
i1,2023-04-28 17:01:41.387,1478.2095947265625
i1,2023-04-28 17:01:41.487,1478.2095947265625
i1,2023-04-28 17:01:41.601,1487.5140380859375
i1,2023-04-28 17:01:41.700,1487.5140380859375
i1,2023-04-28 17:01:41.803,1345.4803466796875
i1,2023-04-28 17:01:41.906,1345.4803466796875
i1,2023-04-28 17:01:42.003,1239.06884765625
i1,2023-04-28 17:01:42.105,1239.06884765625
i1,2023-04-28 17:01:42.206,1119.5804443359375
i1,2023-04-28 17:01:42.307,1119.5804443359375
i1,2023-04-28 17:01:42.412,1015.9862670898438
i1,2023-04-28 17:01:42.517,1015.9862670898438
i1,2023-04-28 17:01:42.618,891.3679809570312
i1,2023-04-28 17:01:42.716,891.3679809570312
i1,2023-04-28 17:01:42.821,841.972412109375
i1,2023-04-28 17:01:42.922,841.972412109375
i1,2023-04-28 17:01:43.021,815.2365112304688
i1,2023-04-28 17:01:43.128,815.2365112304688
i1,2023-04-28 17:01:43.233,807.5328979492188
i1,2023-04-28 17:01:43.327,807.5328979492188
i1,2023-04-28 17:01:43.431,797.2153930664062
i1,2023-04-28 17:01:43.544,909.9807739257812
i1,2023-04-28 17:01:43.634,909.9807739257812
i1,2023-04-28 17:01:43.736,909.9807739257812
i1,2023-04-28 17:01:43.841,1020.4892578125
i1,2023-04-28 17:01:43.943,1020.4892578125
i1,2023-04-28 17:01:44.041,1124.4737548828125
i1,2023-04-28 17:01:44.142,1124.4737548828125
i1,2023-04-28 17:01:44.248,1228.0067138671875
i1,2023-04-28 17:01:44.350,1228.0067138671875
i1,2023-04-28 17:01:44.465,1228.0067138671875
i1,2023-04-28 17:01:44.557,1541.3104248046875
i1,2023-04-28 17:01:44.658,1541.3104248046875
i1,2023-04-28 17:01:44.764,1232.5072021484375
i1,2023-04-28 17:01:44.862,1232.5072021484375
i1,2023-04-28 17:01:44.964,970.0704956054688
i1,2023-04-28 17:01:45.064,970.0704956054688
i1,2023-04-28 17:01:45.173,900.2976684570312
i1,2023-04-28 17:01:45.272,900.2976684570312
i1,2023-04-28 17:01:45.368,1281.1241455078125
i1,2023-04-28 17:01:45.496,1281.1241455078125
i1,2023-04-28 17:01:45.576,1669.442138671875
i1,2023-04-28 17:01:45.677,1669.442138671875
i1,2023-04-28 17:01:45.781,1775.0283203125
i1,2023-04-28 17:01:45.874,1775.0283203125
i1,2023-04-28 17:01:45.973,1771.4041748046875
i1,2023-04-28 17:01:46.078,1771.4041748046875
i1,2023-04-28 17:01:46.186,1323.6629638671875
i1,2023-04-28 17:01:46.284,1323.6629638671875
i1,2023-04-28 17:01:46.389,1355.402099609375
i1,2023-04-28 17:01:46.491,1355.402099609375
i1,2023-04-28 17:01:46.605,1662.8934326171875
i1,2023-04-28 17:01:46.697,1662.8934326171875
i1,2023-04-28 17:01:46.802,1922.629638671875
i1,2023-04-28 17:01:46.900,1922.629638671875
i1,2023-04-28 17:01:47.004,1995.2247314453125
i1,2023-04-28 17:01:47.107,1995.2247314453125
i1,2023-04-28 17:01:47.211,1618.7255859375
i1,2023-04-28 17:01:47.310,1618.7255859375
i1,2023-04-28 17:01:47.408,1618.7255859375
i1,2023-04-28 17:01:47.511,1245.2132568359375
i1,2023-04-28 17:01:47.614,1131.0885009765625
i1,2023-04-28 17:01:47.715,1131.0885009765625
i1,2023-04-28 17:01:47.819,1130.5430908203125
i1,2023-04-28 17:01:47.923,1130.5430908203125
i1,2023-04-28 17:01:48.021,1329.119140625
i1,2023-04-28 17:01:48.126,1329.119140625
i1,2023-04-28 17:01:48.227,1377.7923583984375
i1,2023-04-28 17:01:48.328,1377.7923583984375
i1,2023-04-28 17:01:48.427,1387.809814453125
i1,2023-04-28 17:01:48.530,1387.809814453125
i1,2023-04-28 17:01:48.635,1390.9603271484375
i1,2023-04-28 17:01:48.736,1390.9603271484375
i1,2023-04-28 17:01:48.838,1387.7403564453125
i1,2023-04-28 17:01:48.939,1387.7403564453125
i1,2023-04-28 17:01:49.042,1387.9404296875
i1,2023-04-28 17:01:49.141,1387.9404296875
i1,2023-04-28 17:01:49.238,1386.3096923828125
i1,2023-04-28 17:01:49.346,1386.3096923828125
i1,2023-04-28 17:01:49.449,1386.3096923828125
i1,2023-04-28 17:01:49.550,1386.0030517578125
i1,2023-04-28 17:01:49.654,1387.739990234375
i1,2023-04-28 17:01:49.752,1387.739990234375
i1,2023-04-28 17:01:49.857,1177.59033203125
i1,2023-04-28 17:01:49.959,1008.8104858398438
i1,2023-04-28 17:01:50.058,1008.8104858398438
i1,2023-04-28 17:01:50.160,1008.8104858398438
i1,2023-04-28 17:01:50.264,640.5615234375
i1,2023-04-28 17:01:50.369,260.0584411621094
i1,2023-04-28 17:01:50.479,260.0584411621094
i1,2023-04-28 17:01:50.577,-211.45391845703125
i1,2023-04-28 17:01:50.671,-211.45391845703125
i1,2023-04-28 17:01:50.775,-801.12255859375
i1,2023-04-28 17:01:50.875,-801.12255859375
i1,2023-04-28 17:01:50.983,-1159.13671875
i1,2023-04-28 17:01:51.079,-1159.13671875
i1,2023-04-28 17:01:51.185,-1291.3858642578125
i1,2023-04-28 17:01:51.278,-1291.3858642578125
i1,2023-04-28 17:01:51.383,-1113.22216796875
i1,2023-04-28 17:01:51.512,-1113.22216796875
i1,2023-04-28 17:01:51.584,-899.0721435546875
i1,2023-04-28 17:01:51.688,-899.0721435546875
i1,2023-04-28 17:01:51.792,-627.5335693359375
i1,2023-04-28 17:01:51.892,-627.5335693359375
i1,2023-04-28 17:01:51.991,-237.45726013183594
i1,2023-04-28 17:01:52.092,-237.45726013183594
i1,2023-04-28 17:01:52.195,126.31195068359375
i1,2023-04-28 17:01:52.297,126.31195068359375
i1,2023-04-28 17:01:52.403,568.5799560546875
i1,2023-04-28 17:01:52.514,568.5799560546875
i1,2023-04-28 17:01:52.604,1082.156982421875
i1,2023-04-28 17:01:52.706,1082.156982421875
i1,2023-04-28 17:01:52.810,1406.804443359375
i1,2023-04-28 17:01:52.914,1406.804443359375
i1,2023-04-28 17:01:53.014,1333.053466796875
i1,2023-04-28 17:01:53.113,1333.053466796875
i1,2023-04-28 17:01:53.216,1271.0830078125
i1,2023-04-28 17:01:53.317,1271.0830078125
i1,2023-04-28 17:01:53.420,1232.1444091796875
i1,2023-04-28 17:01:53.521,1232.1444091796875
i1,2023-04-28 17:01:53.631,1107.406982421875
i1,2023-04-28 17:01:53.728,1107.406982421875
i1,2023-04-28 17:01:53.830,1031.655517578125
i1,2023-04-28 17:01:53.929,1031.655517578125
i1,2023-04-28 17:01:54.029,1004.1517333984375
i1,2023-04-28 17:01:54.132,1004.1517333984375
i1,2023-04-28 17:01:54.234,981.6061401367188
i1,2023-04-28 17:01:54.336,981.6061401367188
i1,2023-04-28 17:01:54.442,981.6061401367188
i1,2023-04-28 17:01:54.543,978.0199584960938
i1,2023-04-28 17:01:54.641,988.7982177734375
i1,2023-04-28 17:01:54.745,988.7982177734375
i1,2023-04-28 17:01:54.854,988.1077880859375
i1,2023-04-28 17:01:54.948,988.1077880859375
i1,2023-04-28 17:01:55.054,972.0313720703125
i1,2023-04-28 17:01:55.153,972.0313720703125
i1,2023-04-28 17:01:55.259,942.421142578125
i1,2023-04-28 17:01:55.359,942.421142578125
i1,2023-04-28 17:01:55.461,926.8336791992188
i1,2023-04-28 17:01:55.560,926.8336791992188
i1,2023-04-28 17:01:55.666,914.7052001953125
i1,2023-04-28 17:01:55.766,914.7052001953125
i1,2023-04-28 17:01:55.870,904.97119140625
i1,2023-04-28 17:01:55.977,904.97119140625
i1,2023-04-28 17:01:56.075,910.1491088867188
i1,2023-04-28 17:01:56.168,910.1491088867188
i1,2023-04-28 17:01:56.277,910.7786254882812
i1,2023-04-28 17:01:56.376,910.7786254882812
i1,2023-04-28 17:01:56.495,910.7786254882812
i1,2023-04-28 17:01:56.589,909.9811401367188
i1,2023-04-28 17:01:56.687,909.9811401367188
i1,2023-04-28 17:01:56.789,908.4022827148438
i1,2023-04-28 17:01:56.886,908.4022827148438
i1,2023-04-28 17:01:56.992,908.1589965820312
i1,2023-04-28 17:01:57.096,908.1589965820312
i1,2023-04-28 17:01:57.199,910.2035522460938
i1,2023-04-28 17:01:57.294,910.2035522460938
i1,2023-04-28 17:01:57.397,911.8035278320312
i1,2023-04-28 17:01:57.524,911.8035278320312
i1,2023-04-28 17:01:57.605,915.992431640625
i1,2023-04-28 17:01:57.703,915.992431640625
i1,2023-04-28 17:01:57.806,968.0400390625
i1,2023-04-28 17:01:57.905,968.0400390625
i1,2023-04-28 17:01:58.012,1045.8887939453125
i1,2023-04-28 17:01:58.112,1045.8887939453125
i1,2023-04-28 17:01:58.215,1134.5013427734375
i1,2023-04-28 17:01:58.318,1134.5013427734375
i1,2023-04-28 17:01:58.417,1134.5013427734375
i1,2023-04-28 17:01:58.527,1229.986572265625
i1,2023-04-28 17:01:58.637,1288.2176513671875
i1,2023-04-28 17:01:58.723,1288.2176513671875
i1,2023-04-28 17:01:58.826,1369.3807373046875
i1,2023-04-28 17:01:58.927,1369.3807373046875
i1,2023-04-28 17:01:59.031,1426.1937255859375
i1,2023-04-28 17:01:59.131,1426.1937255859375
i1,2023-04-28 17:01:59.236,1424.8404541015625
i1,2023-04-28 17:01:59.336,1424.8404541015625
i1,2023-04-28 17:01:59.438,1424.8404541015625
i1,2023-04-28 17:01:59.541,1392.9951171875
i1,2023-04-28 17:01:59.643,1369.38037109375
i1,2023-04-28 17:01:59.747,1369.38037109375
i1,2023-04-28 17:01:59.845,1294.275634765625
i1,2023-04-28 17:01:59.948,1294.275634765625
i1,2023-04-28 17:02:00.050,1214.7222900390625
i1,2023-04-28 17:02:00.154,1214.7222900390625
i1,2023-04-28 17:02:00.262,1094.716796875
i1,2023-04-28 17:02:00.363,1094.716796875
i1,2023-04-28 17:02:00.464,1048.6131591796875
i1,2023-04-28 17:02:00.569,1048.6131591796875
i1,2023-04-28 17:02:00.667,965.7095336914062
i1,2023-04-28 17:02:00.770,965.7095336914062
i1,2023-04-28 17:02:00.861,907.2269897460938
