id,timestamp,MaxxTurn45_Power_Active_Sum
i1,2023-04-28 15:01:07.832,2402.936767578125
i1,2023-04-28 15:01:07.936,2004.0003662109375
i1,2023-04-28 15:01:08.040,1522.94580078125
i1,2023-04-28 15:01:08.141,1522.94580078125
i1,2023-04-28 15:01:08.247,2074.4287109375
i1,2023-04-28 15:01:08.342,2074.4287109375
i1,2023-04-28 15:01:08.445,2074.4287109375
i1,2023-04-28 15:01:08.550,3170.229248046875
i1,2023-04-28 15:01:08.653,3903.0322265625
i1,2023-04-28 15:01:08.753,3903.0322265625
i1,2023-04-28 15:01:08.857,4510.93017578125
i1,2023-04-28 15:01:08.963,4510.93017578125
i1,2023-04-28 15:01:09.058,4664.8388671875
i1,2023-04-28 15:01:09.163,4664.8388671875
i1,2023-04-28 15:01:09.263,4664.8388671875
i1,2023-04-28 15:01:09.373,3669.35205078125
i1,2023-04-28 15:01:09.467,4455.0986328125
i1,2023-04-28 15:01:09.569,4455.0986328125
i1,2023-04-28 15:01:09.671,3747.589599609375
i1,2023-04-28 15:01:09.773,3747.589599609375
i1,2023-04-28 15:01:09.874,4985.88623046875
i1,2023-04-28 15:01:09.976,4985.88623046875
i1,2023-04-28 15:01:10.082,6213.513671875
i1,2023-04-28 15:01:10.184,6213.513671875
i1,2023-04-28 15:01:10.283,6213.513671875
i1,2023-04-28 15:01:10.384,6657.65478515625
i1,2023-04-28 15:01:10.485,6844.4296875
i1,2023-04-28 15:01:10.589,6844.4296875
i1,2023-04-28 15:01:10.693,5981.6220703125
i1,2023-04-28 15:01:10.792,5981.6220703125
i1,2023-04-28 15:01:10.897,4849.15234375
i1,2023-04-28 15:01:10.994,4849.15234375
i1,2023-04-28 15:01:11.094,3801.650146484375
i1,2023-04-28 15:01:11.196,3801.650146484375
i1,2023-04-28 15:01:11.303,4338.70654296875
i1,2023-04-28 15:01:11.405,4338.70654296875
i1,2023-04-28 15:01:11.506,4642.3857421875
i1,2023-04-28 15:01:11.607,4642.3857421875
i1,2023-04-28 15:01:11.708,4601.48291015625
i1,2023-04-28 15:01:11.813,4601.48291015625
i1,2023-04-28 15:01:11.911,4618.5478515625
i1,2023-04-28 15:01:12.013,4618.5478515625
i1,2023-04-28 15:01:12.115,5426.15625
i1,2023-04-28 15:01:12.217,5426.15625
i1,2023-04-28 15:01:12.319,5513.35888671875
i1,2023-04-28 15:01:12.424,5513.35888671875
i1,2023-04-28 15:01:12.522,5394.6640625
i1,2023-04-28 15:01:12.625,5394.6640625
i1,2023-04-28 15:01:12.727,5579.748046875
i1,2023-04-28 15:01:12.828,5579.748046875
i1,2023-04-28 15:01:12.935,5513.40380859375
i1,2023-04-28 15:01:13.037,5513.40380859375
i1,2023-04-28 15:01:13.135,4038.78662109375
i1,2023-04-28 15:01:13.236,4038.78662109375
i1,2023-04-28 15:01:13.338,4038.78662109375
i1,2023-04-28 15:01:13.447,4183.712890625
i1,2023-04-28 15:01:13.547,3391.4453125
i1,2023-04-28 15:01:13.649,3391.4453125
i1,2023-04-28 15:01:13.751,3371.76123046875
i1,2023-04-28 15:01:13.848,3371.76123046875
i1,2023-04-28 15:01:13.951,3266.42626953125
i1,2023-04-28 15:01:14.053,3266.42626953125
i1,2023-04-28 15:01:14.155,4390.60791015625
i1,2023-04-28 15:01:14.262,6564.29541015625
i1,2023-04-28 15:01:14.368,6564.29541015625
i1,2023-04-28 15:01:14.469,7664.2734375
i1,2023-04-28 15:01:14.563,7664.2734375
i1,2023-04-28 15:01:14.668,8409.8935546875
i1,2023-04-28 15:01:14.768,8409.8935546875
i1,2023-04-28 15:01:14.873,8313.8984375
i1,2023-04-28 15:01:14.976,8313.8984375
i1,2023-04-28 15:01:15.077,8313.8984375
i1,2023-04-28 15:01:15.182,6679.810546875
i1,2023-04-28 15:01:15.277,5186.04931640625
i1,2023-04-28 15:01:15.399,5186.04931640625
i1,2023-04-28 15:01:15.486,2860.93994140625
i1,2023-04-28 15:01:15.584,2860.93994140625
i1,2023-04-28 15:01:15.689,272.2204284667969
i1,2023-04-28 15:01:15.792,272.2204284667969
i1,2023-04-28 15:01:15.887,-2644.96484375
i1,2023-04-28 15:01:15.991,-2644.96484375
i1,2023-04-28 15:01:16.095,-5029.89599609375
i1,2023-04-28 15:01:16.195,-5029.89599609375
i1,2023-04-28 15:01:16.299,-5472.19677734375
i1,2023-04-28 15:01:16.403,-5472.19677734375
i1,2023-04-28 15:01:16.516,-5119.5361328125
i1,2023-04-28 15:01:16.605,-5119.5361328125
i1,2023-04-28 15:01:16.705,-3829.8173828125
i1,2023-04-28 15:01:16.809,-3829.8173828125
i1,2023-04-28 15:01:16.910,-2722.3564453125
i1,2023-04-28 15:01:17.014,-2722.3564453125
i1,2023-04-28 15:01:17.116,-1271.958251953125
i1,2023-04-28 15:01:17.213,-1271.958251953125
i1,2023-04-28 15:01:17.315,1142.4188232421875
i1,2023-04-28 15:01:17.417,1142.4188232421875
i1,2023-04-28 15:01:17.517,1142.4188232421875
i1,2023-04-28 15:01:17.620,4521.92431640625
i1,2023-04-28 15:01:17.722,7785.3427734375
i1,2023-04-28 15:01:17.824,7785.3427734375
i1,2023-04-28 15:01:17.927,10595.3427734375
i1,2023-04-28 15:01:18.031,10595.3427734375
i1,2023-04-28 15:01:18.130,11952.025390625
i1,2023-04-28 15:01:18.231,11952.025390625
i1,2023-04-28 15:01:18.334,11952.025390625
i1,2023-04-28 15:01:18.435,13378.8623046875
i1,2023-04-28 15:01:18.538,14265.6533203125
i1,2023-04-28 15:01:18.643,14265.6533203125
i1,2023-04-28 15:01:18.748,14905.462890625
i1,2023-04-28 15:01:18.843,14905.462890625
i1,2023-04-28 15:01:18.945,14678.009765625
i1,2023-04-28 15:01:19.047,14678.009765625
i1,2023-04-28 15:01:19.149,13355.966796875
i1,2023-04-28 15:01:19.251,13355.966796875
i1,2023-04-28 15:01:19.353,11618.662109375
i1,2023-04-28 15:01:19.463,11618.662109375
i1,2023-04-28 15:01:19.558,9910.150390625
i1,2023-04-28 15:01:19.660,9910.150390625
i1,2023-04-28 15:01:19.762,8581.98046875
i1,2023-04-28 15:01:19.867,8581.98046875
i1,2023-04-28 15:01:19.966,7419.775390625
i1,2023-04-28 15:01:20.072,7419.775390625
i1,2023-04-28 15:01:20.170,5717.75244140625
i1,2023-04-28 15:01:20.272,5717.75244140625
i1,2023-04-28 15:01:20.377,5717.75244140625
i1,2023-04-28 15:01:20.482,3186.331298828125
i1,2023-04-28 15:01:20.580,3186.331298828125
i1,2023-04-28 15:01:20.688,2818.1416015625
i1,2023-04-28 15:01:20.786,2818.1416015625
i1,2023-04-28 15:01:20.888,2553.111083984375
i1,2023-04-28 15:01:20.990,2553.111083984375
i1,2023-04-28 15:01:21.090,2408.98828125
i1,2023-04-28 15:01:21.186,2408.98828125
i1,2023-04-28 15:01:21.296,2339.314453125
i1,2023-04-28 15:01:21.407,2339.314453125
i1,2023-04-28 15:01:21.500,2333.2021484375
i1,2023-04-28 15:01:21.599,2333.2021484375
i1,2023-04-28 15:01:21.700,2280.16796875
i1,2023-04-28 15:01:21.801,2280.16796875
i1,2023-04-28 15:01:21.902,2271.5908203125
i1,2023-04-28 15:01:22.004,2271.5908203125
i1,2023-04-28 15:01:22.107,2954.82373046875
i1,2023-04-28 15:01:22.211,2954.82373046875
i1,2023-04-28 15:01:22.311,2954.82373046875
i1,2023-04-28 15:01:22.415,3338.0224609375
i1,2023-04-28 15:01:22.516,3646.98779296875
i1,2023-04-28 15:01:22.619,3646.98779296875
i1,2023-04-28 15:01:22.725,3859.10107421875
i1,2023-04-28 15:01:22.822,3859.10107421875
i1,2023-04-28 15:01:22.921,3983.11279296875
i1,2023-04-28 15:01:23.024,3983.11279296875
i1,2023-04-28 15:01:23.127,3995.7080078125
i1,2023-04-28 15:01:23.231,3995.7080078125
i1,2023-04-28 15:01:23.333,3995.7080078125
i1,2023-04-28 15:01:23.435,3989.18896484375
i1,2023-04-28 15:01:23.536,3984.010986328125
i1,2023-04-28 15:01:23.641,3984.010986328125
i1,2023-04-28 15:01:23.741,3982.1943359375
i1,2023-04-28 15:01:23.839,3982.1943359375
i1,2023-04-28 15:01:23.940,3992.54248046875
i1,2023-04-28 15:01:24.044,3992.54248046875
i1,2023-04-28 15:01:24.148,3992.54248046875
i1,2023-04-28 15:01:24.248,4169.33349609375
i1,2023-04-28 15:01:24.348,4367.5556640625
i1,2023-04-28 15:01:24.450,4367.5556640625
i1,2023-04-28 15:01:24.552,4599.59765625
i1,2023-04-28 15:01:24.655,4599.59765625
i1,2023-04-28 15:01:24.761,4823.69970703125
i1,2023-04-28 15:01:24.862,4823.69970703125
i1,2023-04-28 15:01:24.961,5057.1484375
i1,2023-04-28 15:01:25.063,5057.1484375
i1,2023-04-28 15:01:25.170,5388.615234375
i1,2023-04-28 15:01:25.272,5388.615234375
i1,2023-04-28 15:01:25.371,5388.615234375
i1,2023-04-28 15:01:25.474,5579.8447265625
i1,2023-04-28 15:01:25.578,5774.123046875
i1,2023-04-28 15:01:25.677,5774.123046875
i1,2023-04-28 15:01:25.783,5892.56591796875
i1,2023-04-28 15:01:25.884,5892.56591796875
i1,2023-04-28 15:01:25.988,5772.138671875
i1,2023-04-28 15:01:26.089,5772.138671875
i1,2023-04-28 15:01:26.187,5581.67578125
i1,2023-04-28 15:01:26.296,5396.75732421875
i1,2023-04-28 15:01:26.407,5396.75732421875
i1,2023-04-28 15:01:26.502,5396.75732421875
i1,2023-04-28 15:01:26.599,5201.697265625
i1,2023-04-28 15:01:26.702,4998.251953125
i1,2023-04-28 15:01:26.803,4998.251953125
i1,2023-04-28 15:01:26.907,4784.01171875
i1,2023-04-28 15:01:27.009,4784.01171875
i1,2023-04-28 15:01:27.105,4461.79541015625
i1,2023-04-28 15:01:27.207,4461.79541015625
i1,2023-04-28 15:01:27.313,4361.83984375
i1,2023-04-28 15:01:27.438,4361.83984375
i1,2023-04-28 15:01:27.515,4266.7958984375
i1,2023-04-28 15:01:27.613,4266.7958984375
i1,2023-04-28 15:01:27.718,4266.7958984375
i1,2023-04-28 15:01:27.820,4270.580078125
i1,2023-04-28 15:01:27.920,4261.8154296875
i1,2023-04-28 15:01:28.021,4261.8154296875
i1,2023-04-28 15:01:28.124,4251.814453125
i1,2023-04-28 15:01:28.225,4251.814453125
i1,2023-04-28 15:01:28.330,4245.9892578125
i1,2023-04-28 15:01:28.436,4245.9892578125
i1,2023-04-28 15:01:28.529,4245.912109375
i1,2023-04-28 15:01:28.638,4245.912109375
i1,2023-04-28 15:01:28.739,4253.55078125
i1,2023-04-28 15:01:28.840,4253.55078125
i1,2023-04-28 15:01:28.945,4253.544921875
i1,2023-04-28 15:01:29.045,4253.544921875
i1,2023-04-28 15:01:29.147,4246.81982421875
i1,2023-04-28 15:01:29.249,4246.81982421875
i1,2023-04-28 15:01:29.351,4240.111328125
i1,2023-04-28 15:01:29.453,4240.111328125
i1,2023-04-28 15:01:29.555,4237.30615234375
i1,2023-04-28 15:01:29.655,4237.30615234375
i1,2023-04-28 15:01:29.758,4234.2197265625
i1,2023-04-28 15:01:29.861,4234.2197265625
i1,2023-04-28 15:01:29.963,4237.318359375
i1,2023-04-28 15:01:30.064,4237.318359375
i1,2023-04-28 15:01:30.166,4244.11181640625
i1,2023-04-28 15:01:30.269,4244.11181640625
i1,2023-04-28 15:01:30.371,4241.06298828125
i1,2023-04-28 15:01:30.472,4241.06298828125
i1,2023-04-28 15:01:30.574,4241.00146484375
i1,2023-04-28 15:01:30.678,4241.00146484375
i1,2023-04-28 15:01:30.777,4241.00146484375
i1,2023-04-28 15:01:30.875,4241.54443359375
i1,2023-04-28 15:01:30.976,4239.65771484375
i1,2023-04-28 15:01:31.082,4239.65771484375
i1,2023-04-28 15:01:31.186,4244.24072265625
i1,2023-04-28 15:01:31.279,4244.24072265625
i1,2023-04-28 15:01:31.381,4248.72021484375
i1,2023-04-28 15:01:31.487,4248.72021484375
i1,2023-04-28 15:01:31.590,4254.6181640625
i1,2023-04-28 15:01:31.691,4254.6181640625
i1,2023-04-28 15:01:31.800,4254.08447265625
i1,2023-04-28 15:01:31.898,4254.08447265625
i1,2023-04-28 15:01:32.000,4247.447265625
i1,2023-04-28 15:01:32.099,4247.447265625
i1,2023-04-28 15:01:32.205,4252.74951171875
i1,2023-04-28 15:01:32.304,4252.74951171875
i1,2023-04-28 15:01:32.416,4252.74951171875
i1,2023-04-28 15:01:32.516,4236.99560546875
i1,2023-04-28 15:01:32.610,4236.99560546875
i1,2023-04-28 15:01:32.714,4236.99560546875
i1,2023-04-28 15:01:32.814,4015.5029296875
i1,2023-04-28 15:01:32.918,3796.24072265625
i1,2023-04-28 15:01:33.019,3796.24072265625
i1,2023-04-28 15:01:33.126,3561.468505859375
i1,2023-04-28 15:01:33.223,3561.468505859375
i1,2023-04-28 15:01:33.325,3337.782470703125
i1,2023-04-28 15:01:33.446,3337.782470703125
i1,2023-04-28 15:01:33.528,3110.162109375
i1,2023-04-28 15:01:33.632,3110.162109375
i1,2023-04-28 15:01:33.735,2867.5849609375
i1,2023-04-28 15:01:33.838,2867.5849609375
i1,2023-04-28 15:01:33.940,2645.873779296875
i1,2023-04-28 15:01:34.040,2645.873779296875
i1,2023-04-28 15:01:34.140,2288.38037109375
i1,2023-04-28 15:01:34.243,2288.38037109375
i1,2023-04-28 15:01:34.345,2288.38037109375
i1,2023-04-28 15:01:34.449,2625.281494140625
i1,2023-04-28 15:01:34.558,2824.0595703125
i1,2023-04-28 15:01:34.655,2824.0595703125
i1,2023-04-28 15:01:34.751,3226.71435546875
i1,2023-04-28 15:01:34.853,3226.71435546875
i1,2023-04-28 15:01:34.956,3699.0146484375
i1,2023-04-28 15:01:35.058,3699.0146484375
i1,2023-04-28 15:01:35.164,4131.3310546875
i1,2023-04-28 15:01:35.262,4131.3310546875
i1,2023-04-28 15:01:35.364,4131.3310546875
i1,2023-04-28 15:01:35.469,4321.51171875
i1,2023-04-28 15:01:35.567,4551.0654296875
i1,2023-04-28 15:01:35.669,4551.0654296875
i1,2023-04-28 15:01:35.772,4730.810546875
i1,2023-04-28 15:01:35.874,4730.810546875
i1,2023-04-28 15:01:35.979,4921.3388671875
i1,2023-04-28 15:01:36.081,4921.3388671875
i1,2023-04-28 15:01:36.181,4863.09912109375
i1,2023-04-28 15:01:36.289,4863.09912109375
i1,2023-04-28 15:01:36.387,4701.271484375
i1,2023-04-28 15:01:36.489,4701.271484375
i1,2023-04-28 15:01:36.592,4483.1357421875
i1,2023-04-28 15:01:36.691,4483.1357421875
i1,2023-04-28 15:01:36.796,4213.96484375
i1,2023-04-28 15:01:36.897,4213.96484375
i1,2023-04-28 15:01:37.000,3964.212890625
i1,2023-04-28 15:01:37.102,3964.212890625
i1,2023-04-28 15:01:37.207,3947.9306640625
i1,2023-04-28 15:01:37.308,3947.9306640625
i1,2023-04-28 15:01:37.406,3947.9306640625
i1,2023-04-28 15:01:37.513,3955.55322265625
i1,2023-04-28 15:01:37.617,3980.048583984375
i1,2023-04-28 15:01:37.716,3980.048583984375
i1,2023-04-28 15:01:37.817,4174.31201171875
i1,2023-04-28 15:01:37.920,4174.31201171875
i1,2023-04-28 15:01:38.023,4456.03515625
i1,2023-04-28 15:01:38.123,4456.03515625
i1,2023-04-28 15:01:38.222,4796.994140625
i1,2023-04-28 15:01:38.335,5127.1689453125
i1,2023-04-28 15:01:38.443,5127.1689453125
i1,2023-04-28 15:01:38.531,5127.1689453125
i1,2023-04-28 15:01:38.631,5538.564453125
i1,2023-04-28 15:01:38.737,5866.068359375
i1,2023-04-28 15:01:38.836,5866.068359375
i1,2023-04-28 15:01:38.941,5866.068359375
i1,2023-04-28 15:01:39.039,5890.724609375
i1,2023-04-28 15:01:39.140,6062.4794921875
i1,2023-04-28 15:01:39.242,6062.4794921875
i1,2023-04-28 15:01:39.344,6062.4794921875
i1,2023-04-28 15:01:39.459,5822.27783203125
i1,2023-04-28 15:01:39.553,5780.25341796875
i1,2023-04-28 15:01:39.650,5780.25341796875
i1,2023-04-28 15:01:39.751,5521.43994140625
i1,2023-04-28 15:01:39.858,5521.43994140625
i1,2023-04-28 15:01:39.961,5211.6611328125
i1,2023-04-28 15:01:40.058,5211.6611328125
i1,2023-04-28 15:01:40.159,4897.74951171875
i1,2023-04-28 15:01:40.262,4897.74951171875
i1,2023-04-28 15:01:40.363,4507.556640625
i1,2023-04-28 15:01:40.475,4507.556640625
i1,2023-04-28 15:01:40.567,4201.91259765625
i1,2023-04-28 15:01:40.674,4201.91259765625
i1,2023-04-28 15:01:40.774,4207.37353515625
i1,2023-04-28 15:01:40.878,4207.37353515625
i1,2023-04-28 15:01:40.983,4208.65771484375
i1,2023-04-28 15:01:41.082,4208.65771484375
i1,2023-04-28 15:01:41.180,4213.00390625
i1,2023-04-28 15:01:41.287,4213.00390625
i1,2023-04-28 15:01:41.382,4213.05810546875
i1,2023-04-28 15:01:41.481,4213.05810546875
i1,2023-04-28 15:01:41.593,4213.65234375
i1,2023-04-28 15:01:41.692,4213.65234375
i1,2023-04-28 15:01:41.795,3821.737060546875
i1,2023-04-28 15:01:41.898,3821.737060546875
i1,2023-04-28 15:01:41.995,3480.704345703125
i1,2023-04-28 15:01:42.096,3480.704345703125
i1,2023-04-28 15:01:42.198,3122.55078125
i1,2023-04-28 15:01:42.299,3122.55078125
i1,2023-04-28 15:01:42.404,2807.635986328125
i1,2023-04-28 15:01:42.509,2807.635986328125
i1,2023-04-28 15:01:42.608,2471.56298828125
i1,2023-04-28 15:01:42.708,2471.56298828125
i1,2023-04-28 15:01:42.813,2307.1982421875
i1,2023-04-28 15:01:42.914,2307.1982421875
i1,2023-04-28 15:01:43.014,2249.349365234375
i1,2023-04-28 15:01:43.119,2249.349365234375
i1,2023-04-28 15:01:43.225,2208.287353515625
i1,2023-04-28 15:01:43.319,2208.287353515625
i1,2023-04-28 15:01:43.422,2183.2822265625
i1,2023-04-28 15:01:43.529,2183.2822265625
i1,2023-04-28 15:01:43.627,2509.926513671875
i1,2023-04-28 15:01:43.728,2509.926513671875
i1,2023-04-28 15:01:43.829,2828.45263671875
i1,2023-04-28 15:01:43.933,2828.45263671875
i1,2023-04-28 15:01:44.033,2828.45263671875
i1,2023-04-28 15:01:44.134,3147.414794921875
i1,2023-04-28 15:01:44.240,3443.529541015625
i1,2023-04-28 15:01:44.343,3443.529541015625
i1,2023-04-28 15:01:44.453,3443.529541015625
i1,2023-04-28 15:01:44.543,4422.4296875
i1,2023-04-28 15:01:44.650,4359.21875
i1,2023-04-28 15:01:44.752,4359.21875
i1,2023-04-28 15:01:44.854,3439.071533203125
i1,2023-04-28 15:01:44.957,2658.002685546875
i1,2023-04-28 15:01:45.056,2658.002685546875
i1,2023-04-28 15:01:45.165,2450.28662109375
i1,2023-04-28 15:01:45.262,2450.28662109375
i1,2023-04-28 15:01:45.360,3583.53515625
i1,2023-04-28 15:01:45.485,3583.53515625
i1,2023-04-28 15:01:45.565,4754.62744140625
i1,2023-04-28 15:01:45.667,4754.62744140625
i1,2023-04-28 15:01:45.773,5071.22021484375
i1,2023-04-28 15:01:45.868,5071.22021484375
i1,2023-04-28 15:01:45.967,5059.482421875
i1,2023-04-28 15:01:46.069,5059.482421875
i1,2023-04-28 15:01:46.178,3734.329833984375
i1,2023-04-28 15:01:46.276,3734.329833984375
i1,2023-04-28 15:01:46.381,3833.721923828125
i1,2023-04-28 15:01:46.483,3833.721923828125
i1,2023-04-28 15:01:46.586,4748.88671875
i1,2023-04-28 15:01:46.689,4748.88671875
i1,2023-04-28 15:01:46.790,5528.95751953125
i1,2023-04-28 15:01:46.892,5528.95751953125
i1,2023-04-28 15:01:46.996,5528.95751953125
i1,2023-04-28 15:01:47.098,5740.17578125
i1,2023-04-28 15:01:47.203,4617.18359375
i1,2023-04-28 15:01:47.302,4617.18359375
i1,2023-04-28 15:01:47.400,4617.18359375
i1,2023-04-28 15:01:47.503,3497.07958984375
i1,2023-04-28 15:01:47.606,3154.48486328125
i1,2023-04-28 15:01:47.708,3154.48486328125
i1,2023-04-28 15:01:47.811,3155.9287109375
i1,2023-04-28 15:01:47.912,3155.9287109375
i1,2023-04-28 15:01:48.013,3742.06494140625
i1,2023-04-28 15:01:48.117,3742.06494140625
i1,2023-04-28 15:01:48.218,3875.121337890625
i1,2023-04-28 15:01:48.320,3875.121337890625
i1,2023-04-28 15:01:48.419,3907.8857421875
i1,2023-04-28 15:01:48.520,3907.8857421875
i1,2023-04-28 15:01:48.625,3910.14013671875
i1,2023-04-28 15:01:48.728,3910.14013671875
i1,2023-04-28 15:01:48.830,3908.919189453125
i1,2023-04-28 15:01:48.931,3908.919189453125
i1,2023-04-28 15:01:49.035,3908.4638671875
i1,2023-04-28 15:01:49.134,3908.4638671875
i1,2023-04-28 15:01:49.232,3903.46484375
i1,2023-04-28 15:01:49.338,3903.46484375
i1,2023-04-28 15:01:49.441,3903.46484375
i1,2023-04-28 15:01:49.542,3909.40185546875
i1,2023-04-28 15:01:49.646,3912.54541015625
i1,2023-04-28 15:01:49.744,3912.54541015625
i1,2023-04-28 15:01:49.847,3286.52685546875
i1,2023-04-28 15:01:49.948,3286.52685546875
i1,2023-04-28 15:01:50.050,2795.45458984375
i1,2023-04-28 15:01:50.152,2795.45458984375
i1,2023-04-28 15:01:50.256,1708.1986083984375
i1,2023-04-28 15:01:50.359,1708.1986083984375
i1,2023-04-28 15:01:50.460,575.3585815429688
i1,2023-04-28 15:01:50.562,575.3585815429688
i1,2023-04-28 15:01:50.664,-826.9132080078125
i1,2023-04-28 15:01:50.767,-2575.702392578125
i1,2023-04-28 15:01:50.866,-2575.702392578125
i1,2023-04-28 15:01:50.975,-3641.3212890625
i1,2023-04-28 15:01:51.070,-3641.3212890625
i1,2023-04-28 15:01:51.173,-3641.3212890625
i1,2023-04-28 15:01:51.272,-4039.0068359375
i1,2023-04-28 15:01:51.375,-3507.62548828125
i1,2023-04-28 15:01:51.503,-3507.62548828125
i1,2023-04-28 15:01:51.577,-2863.58251953125
i1,2023-04-28 15:01:51.682,-2863.58251953125
i1,2023-04-28 15:01:51.785,-2067.513671875
i1,2023-04-28 15:01:51.882,-2067.513671875
i1,2023-04-28 15:01:51.983,-918.8016967773438
i1,2023-04-28 15:01:52.084,-918.8016967773438
i1,2023-04-28 15:01:52.187,162.7696533203125
i1,2023-04-28 15:01:52.289,162.7696533203125
i1,2023-04-28 15:01:52.395,1468.423583984375
i1,2023-04-28 15:01:52.503,1468.423583984375
i1,2023-04-28 15:01:52.596,2990.03564453125
i1,2023-04-28 15:01:52.698,2990.03564453125
i1,2023-04-28 15:01:52.803,3950.37255859375
i1,2023-04-28 15:01:52.906,3950.37255859375
i1,2023-04-28 15:01:53.003,3723.220703125
i1,2023-04-28 15:01:53.105,3723.220703125
i1,2023-04-28 15:01:53.208,3531.12353515625
i1,2023-04-28 15:01:53.309,3531.12353515625
i1,2023-04-28 15:01:53.412,3402.981689453125
i1,2023-04-28 15:01:53.513,3402.981689453125
i1,2023-04-28 15:01:53.623,3402.981689453125
i1,2023-04-28 15:01:53.720,3031.8828125
i1,2023-04-28 15:01:53.823,2805.39599609375
i1,2023-04-28 15:01:53.921,2805.39599609375
i1,2023-04-28 15:01:54.021,2715.9853515625
i1,2023-04-28 15:01:54.124,2715.9853515625
i1,2023-04-28 15:01:54.226,2645.436767578125
i1,2023-04-28 15:01:54.328,2645.436767578125
i1,2023-04-28 15:01:54.434,2645.436767578125
i1,2023-04-28 15:01:54.532,2633.139404296875
i1,2023-04-28 15:01:54.633,2659.17626953125
i1,2023-04-28 15:01:54.736,2659.17626953125
i1,2023-04-28 15:01:54.842,2656.984130859375
i1,2023-04-28 15:01:54.940,2656.984130859375
i1,2023-04-28 15:01:55.046,2607.69189453125
i1,2023-04-28 15:01:55.143,2607.69189453125
i1,2023-04-28 15:01:55.249,2517.26611328125
i1,2023-04-28 15:01:55.351,2517.26611328125
i1,2023-04-28 15:01:55.453,2471.95703125
i1,2023-04-28 15:01:55.552,2471.95703125
i1,2023-04-28 15:01:55.658,2438.27685546875
i1,2023-04-28 15:01:55.758,2438.27685546875
i1,2023-04-28 15:01:55.860,2413.388427734375
i1,2023-04-28 15:01:55.969,2413.388427734375
i1,2023-04-28 15:01:56.066,2429.6875
i1,2023-04-28 15:01:56.162,2429.6875
i1,2023-04-28 15:01:56.269,2427.292724609375
i1,2023-04-28 15:01:56.368,2427.292724609375
i1,2023-04-28 15:01:56.483,2427.292724609375
i1,2023-04-28 15:01:56.574,2426.43115234375
i1,2023-04-28 15:01:56.679,2425.648193359375
i1,2023-04-28 15:01:56.778,2425.648193359375
i1,2023-04-28 15:01:56.879,2425.702392578125
i1,2023-04-28 15:01:56.984,2426.998779296875
i1,2023-04-28 15:01:57.088,2426.998779296875
i1,2023-04-28 15:01:57.189,2426.998779296875
i1,2023-04-28 15:01:57.286,2432.4326171875
i1,2023-04-28 15:01:57.388,2435.17724609375
i1,2023-04-28 15:01:57.514,2435.17724609375
i1,2023-04-28 15:01:57.592,2435.17724609375
i1,2023-04-28 15:01:57.694,2446.27001953125
i1,2023-04-28 15:01:57.798,2606.4072265625
i1,2023-04-28 15:01:57.898,2606.4072265625
i1,2023-04-28 15:01:58.004,2846.23095703125
i1,2023-04-28 15:01:58.104,2846.23095703125
i1,2023-04-28 15:01:58.208,3117.043212890625
i1,2023-04-28 15:01:58.307,3117.043212890625
i1,2023-04-28 15:01:58.408,3117.043212890625
i1,2023-04-28 15:01:58.517,3404.0361328125
i1,2023-04-28 15:01:58.617,3577.864501953125
i1,2023-04-28 15:01:58.716,3577.864501953125
i1,2023-04-28 15:01:58.818,3822.7734375
i1,2023-04-28 15:01:58.919,3822.7734375
i1,2023-04-28 15:01:59.022,3990.84130859375
i1,2023-04-28 15:01:59.123,3990.84130859375
i1,2023-04-28 15:01:59.226,3986.34521484375
i1,2023-04-28 15:01:59.328,3986.34521484375
i1,2023-04-28 15:01:59.429,3986.34521484375
i1,2023-04-28 15:01:59.531,3892.497314453125
i1,2023-04-28 15:01:59.633,3820.97412109375
i1,2023-04-28 15:01:59.734,3820.97412109375
i1,2023-04-28 15:01:59.837,3592.29345703125
i1,2023-04-28 15:01:59.940,3592.29345703125
i1,2023-04-28 15:02:00.042,3354.97705078125
i1,2023-04-28 15:02:00.146,3354.97705078125
i1,2023-04-28 15:02:00.250,3354.97705078125
i1,2023-04-28 15:02:00.352,2992.96484375
i1,2023-04-28 15:02:00.456,2853.786865234375
i1,2023-04-28 15:02:00.558,2853.786865234375
i1,2023-04-28 15:02:00.659,2604.26904296875
i1,2023-04-28 15:02:00.762,2604.26904296875
i1,2023-04-28 15:02:00.855,2433.31640625
i1,2023-04-28 15:02:00.956,2433.31640625
i1,2023-04-28 15:02:01.061,2431.0703125
i1,2023-04-28 15:02:01.164,2431.0703125
i1,2023-04-28 15:02:01.266,2427.337646484375
i1,2023-04-28 15:02:01.373,2427.337646484375
i1,2023-04-28 15:02:01.472,2427.337646484375
i1,2023-04-28 15:02:01.574,2428.129638671875
i1,2023-04-28 15:02:01.670,2426.611328125
i1,2023-04-28 15:02:01.772,2426.611328125
i1,2023-04-28 15:02:01.876,2427.961669921875
i1,2023-04-28 15:02:01.977,2427.961669921875
i1,2023-04-28 15:02:02.079,2427.927490234375
i1,2023-04-28 15:02:02.181,2427.927490234375
i1,2023-04-28 15:02:02.283,2436.5
i1,2023-04-28 15:02:02.387,2436.5
i1,2023-04-28 15:02:02.489,2596.3515625
i1,2023-04-28 15:02:02.602,2596.3515625
i1,2023-04-28 15:02:02.695,3186.628173828125
i1,2023-04-28 15:02:02.789,3186.628173828125
i1,2023-04-28 15:02:02.895,4160.9794921875
i1,2023-04-28 15:02:02.995,4160.9794921875
