id,timestamp,MaxxTurn45_Power_Active_A
i1,2023-04-28 17:01:06.925,1201.623779296875
i1,2023-04-28 17:01:07.024,1201.623779296875
i1,2023-04-28 17:01:07.123,1551.690673828125
i1,2023-04-28 17:01:07.226,1551.690673828125
i1,2023-04-28 17:01:07.328,1570.076171875
i1,2023-04-28 17:01:07.430,1570.076171875
i1,2023-04-28 17:01:07.536,1694.6453857421875
i1,2023-04-28 17:01:07.642,934.5254516601562
i1,2023-04-28 17:01:07.740,934.5254516601562
i1,2023-04-28 17:01:07.836,934.5254516601562
i1,2023-04-28 17:01:07.940,797.8485717773438
i1,2023-04-28 17:01:08.044,642.54345703125
i1,2023-04-28 17:01:08.144,642.54345703125
i1,2023-04-28 17:01:08.252,825.1593627929688
i1,2023-04-28 17:01:08.357,825.1593627929688
i1,2023-04-28 17:01:08.449,825.1593627929688
i1,2023-04-28 17:01:08.554,1190.056640625
i1,2023-04-28 17:01:08.658,1440.7843017578125
i1,2023-04-28 17:01:08.757,1440.7843017578125
i1,2023-04-28 17:01:08.862,1640.0230712890625
i1,2023-04-28 17:01:08.967,1640.0230712890625
i1,2023-04-28 17:01:09.062,1687.9295654296875
i1,2023-04-28 17:01:09.167,1687.9295654296875
i1,2023-04-28 17:01:09.267,1687.9295654296875
i1,2023-04-28 17:01:09.378,1358.1845703125
i1,2023-04-28 17:01:09.471,1613.17626953125
i1,2023-04-28 17:01:09.574,1613.17626953125
i1,2023-04-28 17:01:09.675,1381.009033203125
i1,2023-04-28 17:01:09.776,1381.009033203125
i1,2023-04-28 17:01:09.878,1793.607666015625
i1,2023-04-28 17:01:09.980,1793.607666015625
i1,2023-04-28 17:01:10.088,2204.027587890625
i1,2023-04-28 17:01:10.187,2204.027587890625
i1,2023-04-28 17:01:10.288,2204.027587890625
i1,2023-04-28 17:01:10.389,2353.35302734375
i1,2023-04-28 17:01:10.489,2413.22509765625
i1,2023-04-28 17:01:10.592,2413.22509765625
i1,2023-04-28 17:01:10.697,2129.026611328125
i1,2023-04-28 17:01:10.795,2129.026611328125
i1,2023-04-28 17:01:10.901,1753.970458984375
i1,2023-04-28 17:01:10.999,1753.970458984375
i1,2023-04-28 17:01:11.096,1408.25146484375
i1,2023-04-28 17:01:11.199,1408.25146484375
i1,2023-04-28 17:01:11.307,1589.6932373046875
i1,2023-04-28 17:01:11.412,1589.6932373046875
i1,2023-04-28 17:01:11.509,1684.9063720703125
i1,2023-04-28 17:01:11.611,1684.9063720703125
i1,2023-04-28 17:01:11.712,1670.108154296875
i1,2023-04-28 17:01:11.816,1670.108154296875
i1,2023-04-28 17:01:11.914,1675.93798828125
i1,2023-04-28 17:01:12.017,1675.93798828125
i1,2023-04-28 17:01:12.119,1947.7137451171875
i1,2023-04-28 17:01:12.222,1947.7137451171875
i1,2023-04-28 17:01:12.323,1974.6085205078125
i1,2023-04-28 17:01:12.428,1974.6085205078125
i1,2023-04-28 17:01:12.528,1933.050537109375
i1,2023-04-28 17:01:12.629,1933.050537109375
i1,2023-04-28 17:01:12.731,1990.83544921875
i1,2023-04-28 17:01:12.832,1990.83544921875
i1,2023-04-28 17:01:12.939,1966.4647216796875
i1,2023-04-28 17:01:13.041,1966.4647216796875
i1,2023-04-28 17:01:13.140,1472.9591064453125
i1,2023-04-28 17:01:13.240,1472.9591064453125
i1,2023-04-28 17:01:13.342,1472.9591064453125
i1,2023-04-28 17:01:13.465,1258.419677734375
i1,2023-04-28 17:01:13.550,1258.419677734375
i1,2023-04-28 17:01:13.652,1258.419677734375
i1,2023-04-28 17:01:13.755,1251.8455810546875
i1,2023-04-28 17:01:13.858,1214.477783203125
i1,2023-04-28 17:01:13.955,1214.477783203125
i1,2023-04-28 17:01:14.057,1214.477783203125
i1,2023-04-28 17:01:14.159,1589.4295654296875
i1,2023-04-28 17:01:14.267,2311.62744140625
i1,2023-04-28 17:01:14.372,2311.62744140625
i1,2023-04-28 17:01:14.473,2680.08935546875
i1,2023-04-28 17:01:14.568,2680.08935546875
i1,2023-04-28 17:01:14.672,2924.528076171875
i1,2023-04-28 17:01:14.772,2924.528076171875
i1,2023-04-28 17:01:14.877,2890.5224609375
i1,2023-04-28 17:01:14.979,2890.5224609375
i1,2023-04-28 17:01:15.081,2342.1162109375
i1,2023-04-28 17:01:15.186,2342.1162109375
i1,2023-04-28 17:01:15.281,1839.7078857421875
i1,2023-04-28 17:01:15.404,1839.7078857421875
i1,2023-04-28 17:01:15.490,1065.05517578125
i1,2023-04-28 17:01:15.592,1065.05517578125
i1,2023-04-28 17:01:15.696,202.70555114746094
i1,2023-04-28 17:01:15.796,202.70555114746094
i1,2023-04-28 17:01:15.890,-768.48046875
i1,2023-04-28 17:01:15.994,-768.48046875
i1,2023-04-28 17:01:16.100,-1560.6087646484375
i1,2023-04-28 17:01:16.199,-1560.6087646484375
i1,2023-04-28 17:01:16.302,-1712.290283203125
i1,2023-04-28 17:01:16.407,-1712.290283203125
i1,2023-04-28 17:01:16.520,-1592.5224609375
i1,2023-04-28 17:01:16.608,-1592.5224609375
i1,2023-04-28 17:01:16.709,-1161.989501953125
i1,2023-04-28 17:01:16.813,-1161.989501953125
i1,2023-04-28 17:01:16.914,-793.1669921875
i1,2023-04-28 17:01:17.018,-793.1669921875
i1,2023-04-28 17:01:17.120,-305.85772705078125
i1,2023-04-28 17:01:17.218,-305.85772705078125
i1,2023-04-28 17:01:17.319,498.0479431152344
i1,2023-04-28 17:01:17.422,498.0479431152344
i1,2023-04-28 17:01:17.522,1625.7125244140625
i1,2023-04-28 17:01:17.624,1625.7125244140625
i1,2023-04-28 17:01:17.726,2714.1533203125
i1,2023-04-28 17:01:17.828,2714.1533203125
i1,2023-04-28 17:01:17.931,3640.695556640625
i1,2023-04-28 17:01:18.035,3640.695556640625
i1,2023-04-28 17:01:18.134,4091.8583984375
i1,2023-04-28 17:01:18.235,4091.8583984375
i1,2023-04-28 17:01:18.338,4091.8583984375
i1,2023-04-28 17:01:18.439,4566.87646484375
i1,2023-04-28 17:01:18.541,4862.38623046875
i1,2023-04-28 17:01:18.647,4862.38623046875
i1,2023-04-28 17:01:18.752,5075.2158203125
i1,2023-04-28 17:01:18.847,5075.2158203125
i1,2023-04-28 17:01:18.949,4996.69677734375
i1,2023-04-28 17:01:19.050,4996.69677734375
i1,2023-04-28 17:01:19.153,4556.19384765625
i1,2023-04-28 17:01:19.255,4556.19384765625
i1,2023-04-28 17:01:19.357,3970.94287109375
i1,2023-04-28 17:01:19.468,3970.94287109375
i1,2023-04-28 17:01:19.562,3404.508544921875
i1,2023-04-28 17:01:19.664,3404.508544921875
i1,2023-04-28 17:01:19.766,2967.109375
i1,2023-04-28 17:01:19.871,2967.109375
i1,2023-04-28 17:01:19.971,2588.305908203125
i1,2023-04-28 17:01:20.078,2018.5982666015625
i1,2023-04-28 17:01:20.175,2018.5982666015625
i1,2023-04-28 17:01:20.276,2018.5982666015625
i1,2023-04-28 17:01:20.382,2018.5982666015625
i1,2023-04-28 17:01:20.486,1176.42578125
i1,2023-04-28 17:01:20.583,1176.42578125
i1,2023-04-28 17:01:20.692,1056.1865234375
i1,2023-04-28 17:01:20.791,1056.1865234375
i1,2023-04-28 17:01:20.892,966.68798828125
i1,2023-04-28 17:01:20.994,966.68798828125
i1,2023-04-28 17:01:21.094,920.97314453125
i1,2023-04-28 17:01:21.190,920.97314453125
i1,2023-04-28 17:01:21.299,895.5690307617188
i1,2023-04-28 17:01:21.412,895.5690307617188
i1,2023-04-28 17:01:21.504,895.9133911132812
i1,2023-04-28 17:01:21.602,895.9133911132812
i1,2023-04-28 17:01:21.704,871.2449951171875
i1,2023-04-28 17:01:21.805,871.2449951171875
i1,2023-04-28 17:01:21.906,872.30224609375
i1,2023-04-28 17:01:22.008,872.30224609375
i1,2023-04-28 17:01:22.111,1095.8387451171875
i1,2023-04-28 17:01:22.215,1095.8387451171875
i1,2023-04-28 17:01:22.315,1095.8387451171875
i1,2023-04-28 17:01:22.419,1229.029296875
i1,2023-04-28 17:01:22.520,1331.9600830078125
i1,2023-04-28 17:01:22.623,1331.9600830078125
i1,2023-04-28 17:01:22.729,1402.3714599609375
i1,2023-04-28 17:01:22.826,1402.3714599609375
i1,2023-04-28 17:01:22.925,1447.6666259765625
i1,2023-04-28 17:01:23.027,1447.6666259765625
i1,2023-04-28 17:01:23.131,1449.4625244140625
i1,2023-04-28 17:01:23.235,1449.4625244140625
i1,2023-04-28 17:01:23.337,1449.4625244140625
i1,2023-04-28 17:01:23.439,1452.42236328125
i1,2023-04-28 17:01:23.540,1451.7049560546875
i1,2023-04-28 17:01:23.645,1451.7049560546875
i1,2023-04-28 17:01:23.745,1452.4779052734375
i1,2023-04-28 17:01:23.841,1452.4779052734375
i1,2023-04-28 17:01:23.944,1458.429931640625
i1,2023-04-28 17:01:24.048,1458.429931640625
i1,2023-04-28 17:01:24.153,1520.0045166015625
i1,2023-04-28 17:01:24.252,1520.0045166015625
i1,2023-04-28 17:01:24.351,1587.4434814453125
i1,2023-04-28 17:01:24.454,1587.4434814453125
i1,2023-04-28 17:01:24.556,1665.7506103515625
i1,2023-04-28 17:01:24.660,1665.7506103515625
i1,2023-04-28 17:01:24.765,1741.1397705078125
i1,2023-04-28 17:01:24.866,1741.1397705078125
i1,2023-04-28 17:01:24.967,1822.1240234375
i1,2023-04-28 17:01:25.067,1822.1240234375
i1,2023-04-28 17:01:25.178,1931.6712646484375
i1,2023-04-28 17:01:25.276,1931.6712646484375
i1,2023-04-28 17:01:25.375,1931.6712646484375
i1,2023-04-28 17:01:25.478,1995.887451171875
i1,2023-04-28 17:01:25.582,2061.333984375
i1,2023-04-28 17:01:25.682,2061.333984375
i1,2023-04-28 17:01:25.790,2097.600830078125
i1,2023-04-28 17:01:25.891,2059.311767578125
i1,2023-04-28 17:01:25.992,2059.311767578125
i1,2023-04-28 17:01:26.093,2059.311767578125
i1,2023-04-28 17:01:26.190,1989.6986083984375
i1,2023-04-28 17:01:26.301,1933.8314208984375
i1,2023-04-28 17:01:26.411,1933.8314208984375
i1,2023-04-28 17:01:26.507,1860.3062744140625
i1,2023-04-28 17:01:26.603,1860.3062744140625
i1,2023-04-28 17:01:26.706,1794.763427734375
i1,2023-04-28 17:01:26.807,1794.763427734375
i1,2023-04-28 17:01:26.911,1717.92822265625
i1,2023-04-28 17:01:27.013,1717.92822265625
i1,2023-04-28 17:01:27.109,1614.3018798828125
i1,2023-04-28 17:01:27.211,1614.3018798828125
i1,2023-04-28 17:01:27.317,1575.551025390625
i1,2023-04-28 17:01:27.442,1575.551025390625
i1,2023-04-28 17:01:27.519,1554.9903564453125
i1,2023-04-28 17:01:27.616,1554.9903564453125
i1,2023-04-28 17:01:27.722,1547.24658203125
i1,2023-04-28 17:01:27.823,1547.24658203125
i1,2023-04-28 17:01:27.924,1556.79296875
i1,2023-04-28 17:01:28.026,1556.79296875
i1,2023-04-28 17:01:28.127,1540.11669921875
i1,2023-04-28 17:01:28.229,1540.11669921875
i1,2023-04-28 17:01:28.335,1552.7354736328125
i1,2023-04-28 17:01:28.442,1552.7354736328125
i1,2023-04-28 17:01:28.532,1542.2926025390625
i1,2023-04-28 17:01:28.642,1542.2926025390625
i1,2023-04-28 17:01:28.743,1556.19580078125
i1,2023-04-28 17:01:28.844,1556.19580078125
i1,2023-04-28 17:01:28.949,1545.881591796875
i1,2023-04-28 17:01:29.049,1545.881591796875
i1,2023-04-28 17:01:29.155,1550.36669921875
i1,2023-04-28 17:01:29.253,1550.36669921875
i1,2023-04-28 17:01:29.355,1536.9605712890625
i1,2023-04-28 17:01:29.460,1536.9605712890625
i1,2023-04-28 17:01:29.559,1544.588623046875
i1,2023-04-28 17:01:29.659,1544.588623046875
i1,2023-04-28 17:01:29.762,1532.8759765625
i1,2023-04-28 17:01:29.864,1532.8759765625
i1,2023-04-28 17:01:29.967,1542.772216796875
i1,2023-04-28 17:01:30.070,1542.772216796875
i1,2023-04-28 17:01:30.170,1535.1173095703125
i1,2023-04-28 17:01:30.273,1535.1173095703125
i1,2023-04-28 17:01:30.375,1541.0150146484375
i1,2023-04-28 17:01:30.476,1541.0150146484375
i1,2023-04-28 17:01:30.578,1536.5078125
i1,2023-04-28 17:01:30.682,1536.5078125
i1,2023-04-28 17:01:30.780,1542.7867431640625
i1,2023-04-28 17:01:30.878,1542.7867431640625
i1,2023-04-28 17:01:30.979,1541.9171142578125
i1,2023-04-28 17:01:31.085,1541.9171142578125
i1,2023-04-28 17:01:31.190,1540.5595703125
i1,2023-04-28 17:01:31.282,1540.5595703125
i1,2023-04-28 17:01:31.384,1542.416259765625
i1,2023-04-28 17:01:31.491,1542.416259765625
i1,2023-04-28 17:01:31.595,1540.6253662109375
i1,2023-04-28 17:01:31.695,1540.6253662109375
i1,2023-04-28 17:01:31.804,1545.1011962890625
i1,2023-04-28 17:01:31.902,1545.1011962890625
i1,2023-04-28 17:01:32.004,1535.252685546875
i1,2023-04-28 17:01:32.103,1535.252685546875
i1,2023-04-28 17:01:32.208,1545.1021728515625
i1,2023-04-28 17:01:32.309,1545.1021728515625
i1,2023-04-28 17:01:32.420,1545.1021728515625
i1,2023-04-28 17:01:32.520,1536.5550537109375
i1,2023-04-28 17:01:32.614,1536.5550537109375
i1,2023-04-28 17:01:32.721,1456.452880859375
i1,2023-04-28 17:01:32.818,1456.452880859375
i1,2023-04-28 17:01:32.921,1386.1593017578125
i1,2023-04-28 17:01:33.024,1386.1593017578125
i1,2023-04-28 17:01:33.130,1306.911865234375
i1,2023-04-28 17:01:33.230,1306.911865234375
i1,2023-04-28 17:01:33.329,1238.9361572265625
i1,2023-04-28 17:01:33.452,1238.9361572265625
i1,2023-04-28 17:01:33.534,1157.0
i1,2023-04-28 17:01:33.639,1157.0
i1,2023-04-28 17:01:33.739,1087.1392822265625
i1,2023-04-28 17:01:33.841,1087.1392822265625
i1,2023-04-28 17:01:33.944,1003.30419921875
i1,2023-04-28 17:01:34.044,1003.30419921875
i1,2023-04-28 17:01:34.145,885.6702270507812
i1,2023-04-28 17:01:34.249,885.6702270507812
i1,2023-04-28 17:01:34.349,885.6702270507812
i1,2023-04-28 17:01:34.454,997.64208984375
i1,2023-04-28 17:01:34.566,1067.8094482421875
i1,2023-04-28 17:01:34.659,1067.8094482421875
i1,2023-04-28 17:01:34.755,1203.2479248046875
i1,2023-04-28 17:01:34.857,1203.2479248046875
i1,2023-04-28 17:01:34.960,1359.76416015625
i1,2023-04-28 17:01:35.063,1359.76416015625
i1,2023-04-28 17:01:35.167,1502.3779296875
i1,2023-04-28 17:01:35.266,1502.3779296875
i1,2023-04-28 17:01:35.368,1502.3779296875
i1,2023-04-28 17:01:35.473,1564.81640625
i1,2023-04-28 17:01:35.574,1639.161865234375
i1,2023-04-28 17:01:35.673,1639.161865234375
i1,2023-04-28 17:01:35.776,1700.1531982421875
i1,2023-04-28 17:01:35.877,1700.1531982421875
i1,2023-04-28 17:01:35.983,1765.62890625
i1,2023-04-28 17:01:36.085,1765.62890625
i1,2023-04-28 17:01:36.190,1745.165283203125
i1,2023-04-28 17:01:36.293,1745.165283203125
i1,2023-04-28 17:01:36.391,1692.4569091796875
i1,2023-04-28 17:01:36.493,1692.4569091796875
i1,2023-04-28 17:01:36.596,1620.341552734375
i1,2023-04-28 17:01:36.695,1620.341552734375
i1,2023-04-28 17:01:36.800,1529.746337890625
i1,2023-04-28 17:01:36.901,1529.746337890625
i1,2023-04-28 17:01:37.006,1448.165771484375
i1,2023-04-28 17:01:37.106,1448.165771484375
i1,2023-04-28 17:01:37.213,1445.2593994140625
i1,2023-04-28 17:01:37.312,1445.2593994140625
i1,2023-04-28 17:01:37.410,1445.2593994140625
i1,2023-04-28 17:01:37.517,1449.20751953125
i1,2023-04-28 17:01:37.622,1458.6929931640625
i1,2023-04-28 17:01:37.722,1458.6929931640625
i1,2023-04-28 17:01:37.821,1522.7197265625
i1,2023-04-28 17:01:37.923,1522.7197265625
i1,2023-04-28 17:01:38.027,1616.7412109375
i1,2023-04-28 17:01:38.126,1616.7412109375
i1,2023-04-28 17:01:38.227,1731.3604736328125
i1,2023-04-28 17:01:38.340,1844.1868896484375
i1,2023-04-28 17:01:38.448,1844.1868896484375
i1,2023-04-28 17:01:38.534,1844.1868896484375
i1,2023-04-28 17:01:38.635,1982.086181640625
i1,2023-04-28 17:01:38.741,2090.8837890625
i1,2023-04-28 17:01:38.840,2090.8837890625
i1,2023-04-28 17:01:38.947,2101.18017578125
i1,2023-04-28 17:01:39.043,2101.18017578125
i1,2023-04-28 17:01:39.144,2153.845947265625
i1,2023-04-28 17:01:39.246,2153.845947265625
i1,2023-04-28 17:01:39.348,2153.845947265625
i1,2023-04-28 17:01:39.464,2070.3369140625
i1,2023-04-28 17:01:39.557,2057.09375
i1,2023-04-28 17:01:39.654,2057.09375
i1,2023-04-28 17:01:39.755,1975.5130615234375
i1,2023-04-28 17:01:39.862,1975.5130615234375
i1,2023-04-28 17:01:39.964,1865.5369873046875
i1,2023-04-28 17:01:40.062,1865.5369873046875
i1,2023-04-28 17:01:40.163,1767.28076171875
i1,2023-04-28 17:01:40.266,1767.28076171875
i1,2023-04-28 17:01:40.367,1631.613525390625
i1,2023-04-28 17:01:40.480,1631.613525390625
i1,2023-04-28 17:01:40.570,1536.91357421875
i1,2023-04-28 17:01:40.678,1536.91357421875
i1,2023-04-28 17:01:40.778,1525.701171875
i1,2023-04-28 17:01:40.881,1525.701171875
i1,2023-04-28 17:01:40.987,1538.259033203125
i1,2023-04-28 17:01:41.086,1538.259033203125
i1,2023-04-28 17:01:41.184,1528.14404296875
i1,2023-04-28 17:01:41.290,1528.14404296875
i1,2023-04-28 17:01:41.385,1536.51025390625
i1,2023-04-28 17:01:41.484,1536.51025390625
i1,2023-04-28 17:01:41.597,1521.2164306640625
i1,2023-04-28 17:01:41.696,1521.2164306640625
i1,2023-04-28 17:01:41.799,1398.33447265625
i1,2023-04-28 17:01:41.902,1398.33447265625
i1,2023-04-28 17:01:41.998,1274.556884765625
i1,2023-04-28 17:01:42.100,1274.556884765625
i1,2023-04-28 17:01:42.202,1156.1600341796875
i1,2023-04-28 17:01:42.303,1156.1600341796875
i1,2023-04-28 17:01:42.408,1043.8720703125
i1,2023-04-28 17:01:42.513,1043.8720703125
i1,2023-04-28 17:01:42.613,937.5027465820312
i1,2023-04-28 17:01:42.712,937.5027465820312
i1,2023-04-28 17:01:42.817,873.949951171875
i1,2023-04-28 17:01:42.918,873.949951171875
i1,2023-04-28 17:01:43.018,864.9361572265625
i1,2023-04-28 17:01:43.124,864.9361572265625
i1,2023-04-28 17:01:43.229,839.6958618164062
i1,2023-04-28 17:01:43.323,839.6958618164062
i1,2023-04-28 17:01:43.426,839.936767578125
i1,2023-04-28 17:01:43.533,839.936767578125
i1,2023-04-28 17:01:43.631,944.4942626953125
i1,2023-04-28 17:01:43.732,944.4942626953125
i1,2023-04-28 17:01:43.836,1047.23388671875
i1,2023-04-28 17:01:43.938,1047.23388671875
i1,2023-04-28 17:01:44.037,1155.1358642578125
i1,2023-04-28 17:01:44.138,1155.1358642578125
i1,2023-04-28 17:01:44.244,1251.8433837890625
i1,2023-04-28 17:01:44.347,1251.8433837890625
i1,2023-04-28 17:01:44.457,1251.8433837890625
i1,2023-04-28 17:01:44.552,1554.0584716796875
i1,2023-04-28 17:01:44.655,1554.0584716796875
i1,2023-04-28 17:01:44.760,1554.0584716796875
i1,2023-04-28 17:01:44.858,1246.0218505859375
i1,2023-04-28 17:01:44.960,984.550048828125
i1,2023-04-28 17:01:45.060,984.550048828125
i1,2023-04-28 17:01:45.169,914.7050170898438
i1,2023-04-28 17:01:45.268,914.7050170898438
i1,2023-04-28 17:01:45.364,1292.5863037109375
i1,2023-04-28 17:01:45.491,1292.5863037109375
i1,2023-04-28 17:01:45.572,1687.9515380859375
i1,2023-04-28 17:01:45.671,1687.9515380859375
i1,2023-04-28 17:01:45.777,1791.166259765625
i1,2023-04-28 17:01:45.870,1791.166259765625
i1,2023-04-28 17:01:45.970,1787.111083984375
i1,2023-04-28 17:01:46.073,1787.111083984375
i1,2023-04-28 17:01:46.182,1350.5299072265625
i1,2023-04-28 17:01:46.280,1350.5299072265625
i1,2023-04-28 17:01:46.385,1383.263916015625
i1,2023-04-28 17:01:46.488,1383.263916015625
i1,2023-04-28 17:01:46.597,1687.9757080078125
i1,2023-04-28 17:01:46.692,1687.9757080078125
i1,2023-04-28 17:01:46.795,1949.95361328125
i1,2023-04-28 17:01:46.896,1949.95361328125
i1,2023-04-28 17:01:47.000,2019.46728515625
i1,2023-04-28 17:01:47.103,2019.46728515625
i1,2023-04-28 17:01:47.207,1643.20068359375
i1,2023-04-28 17:01:47.306,1643.20068359375
i1,2023-04-28 17:01:47.404,1643.20068359375
i1,2023-04-28 17:01:47.507,1268.0894775390625
i1,2023-04-28 17:01:47.610,1156.1011962890625
i1,2023-04-28 17:01:47.711,1156.1011962890625
i1,2023-04-28 17:01:47.815,1157.8719482421875
i1,2023-04-28 17:01:47.919,1157.8719482421875
i1,2023-04-28 17:01:48.017,1348.55859375
i1,2023-04-28 17:01:48.121,1348.55859375
i1,2023-04-28 17:01:48.223,1391.3162841796875
i1,2023-04-28 17:01:48.324,1391.3162841796875
i1,2023-04-28 17:01:48.423,1403.1749267578125
i1,2023-04-28 17:01:48.524,1403.1749267578125
i1,2023-04-28 17:01:48.628,1401.3834228515625
i1,2023-04-28 17:01:48.731,1401.3834228515625
i1,2023-04-28 17:01:48.834,1399.297607421875
i1,2023-04-28 17:01:48.935,1399.297607421875
i1,2023-04-28 17:01:49.039,1400.0396728515625
i1,2023-04-28 17:01:49.137,1400.0396728515625
i1,2023-04-28 17:01:49.235,1398.3447265625
i1,2023-04-28 17:01:49.342,1398.3447265625
i1,2023-04-28 17:01:49.445,1398.3447265625
i1,2023-04-28 17:01:49.546,1400.123291015625
i1,2023-04-28 17:01:49.650,1397.9383544921875
i1,2023-04-28 17:01:49.748,1397.9383544921875
i1,2023-04-28 17:01:49.851,1188.7142333984375
i1,2023-04-28 17:01:49.952,1188.7142333984375
i1,2023-04-28 17:01:50.054,1025.5782470703125
i1,2023-04-28 17:01:50.156,1025.5782470703125
i1,2023-04-28 17:01:50.260,665.7691650390625
i1,2023-04-28 17:01:50.366,287.19818115234375
i1,2023-04-28 17:01:50.475,287.19818115234375
i1,2023-04-28 17:01:50.570,287.19818115234375
i1,2023-04-28 17:01:50.667,-179.09051513671875
i1,2023-04-28 17:01:50.772,-761.02978515625
i1,2023-04-28 17:01:50.871,-761.02978515625
i1,2023-04-28 17:01:50.979,-1117.9742431640625
i1,2023-04-28 17:01:51.074,-1117.9742431640625
i1,2023-04-28 17:01:51.180,-1117.9742431640625
i1,2023-04-28 17:01:51.274,-1252.109375
i1,2023-04-28 17:01:51.379,-1074.0977783203125
i1,2023-04-28 17:01:51.509,-1074.0977783203125
i1,2023-04-28 17:01:51.580,-857.7235717773438
i1,2023-04-28 17:01:51.685,-857.7235717773438
i1,2023-04-28 17:01:51.789,-593.860595703125
i1,2023-04-28 17:01:51.888,-593.860595703125
i1,2023-04-28 17:01:51.987,-213.64218139648438
i1,2023-04-28 17:01:52.088,-213.64218139648438
i1,2023-04-28 17:01:52.191,148.35379028320312
i1,2023-04-28 17:01:52.293,148.35379028320312
i1,2023-04-28 17:01:52.398,582.783447265625
i1,2023-04-28 17:01:52.510,582.783447265625
i1,2023-04-28 17:01:52.600,1088.890625
i1,2023-04-28 17:01:52.702,1088.890625
i1,2023-04-28 17:01:52.806,1408.2027587890625
i1,2023-04-28 17:01:52.910,1408.2027587890625
i1,2023-04-28 17:01:53.009,1331.778076171875
i1,2023-04-28 17:01:53.109,1331.778076171875
i1,2023-04-28 17:01:53.212,1266.0362548828125
i1,2023-04-28 17:01:53.313,1266.0362548828125
i1,2023-04-28 17:01:53.415,1221.4569091796875
i1,2023-04-28 17:01:53.517,1221.4569091796875
i1,2023-04-28 17:01:53.627,1098.7564697265625
i1,2023-04-28 17:01:53.724,1098.7564697265625
i1,2023-04-28 17:01:53.826,1022.5157470703125
i1,2023-04-28 17:01:53.925,1022.5157470703125
i1,2023-04-28 17:01:54.025,990.6753540039062
i1,2023-04-28 17:01:54.128,990.6753540039062
i1,2023-04-28 17:01:54.230,966.4572143554688
i1,2023-04-28 17:01:54.332,966.4572143554688
i1,2023-04-28 17:01:54.438,966.4572143554688
i1,2023-04-28 17:01:54.539,961.4713134765625
i1,2023-04-28 17:01:54.637,969.0537719726562
i1,2023-04-28 17:01:54.740,969.0537719726562
i1,2023-04-28 17:01:54.849,968.9794921875
i1,2023-04-28 17:01:54.944,968.9794921875
i1,2023-04-28 17:01:55.050,953.2787475585938
i1,2023-04-28 17:01:55.150,953.2787475585938
i1,2023-04-28 17:01:55.255,923.0932006835938
i1,2023-04-28 17:01:55.355,923.0932006835938
i1,2023-04-28 17:01:55.457,908.7091064453125
i1,2023-04-28 17:01:55.556,908.7091064453125
i1,2023-04-28 17:01:55.662,897.6941528320312
i1,2023-04-28 17:01:55.762,897.6941528320312
i1,2023-04-28 17:01:55.865,890.5883178710938
i1,2023-04-28 17:01:55.973,890.5883178710938
i1,2023-04-28 17:01:56.070,897.24560546875
i1,2023-04-28 17:01:56.165,897.24560546875
i1,2023-04-28 17:01:56.273,897.1558837890625
i1,2023-04-28 17:01:56.372,897.1558837890625
i1,2023-04-28 17:01:56.487,897.1558837890625
i1,2023-04-28 17:01:56.584,894.6652221679688
i1,2023-04-28 17:01:56.683,894.6652221679688
i1,2023-04-28 17:01:56.782,894.6652221679688
i1,2023-04-28 17:01:56.882,894.5592651367188
i1,2023-04-28 17:01:56.988,894.2118530273438
i1,2023-04-28 17:01:57.092,894.2118530273438
i1,2023-04-28 17:01:57.196,895.007568359375
i1,2023-04-28 17:01:57.290,895.007568359375
i1,2023-04-28 17:01:57.393,895.1188354492188
i1,2023-04-28 17:01:57.520,895.1188354492188
i1,2023-04-28 17:01:57.599,900.370849609375
i1,2023-04-28 17:01:57.698,900.370849609375
i1,2023-04-28 17:01:57.802,954.1808471679688
i1,2023-04-28 17:01:57.902,954.1808471679688
i1,2023-04-28 17:01:58.008,1035.8052978515625
i1,2023-04-28 17:01:58.108,1035.8052978515625
i1,2023-04-28 17:01:58.212,1129.8321533203125
i1,2023-04-28 17:01:58.311,1129.8321533203125
i1,2023-04-28 17:01:58.413,1129.8321533203125
i1,2023-04-28 17:01:58.522,1227.3548583984375
i1,2023-04-28 17:01:58.632,1286.66650390625
i1,2023-04-28 17:01:58.720,1286.66650390625
i1,2023-04-28 17:01:58.822,1370.531982421875
i1,2023-04-28 17:01:58.923,1370.531982421875
i1,2023-04-28 17:01:59.027,1428.3846435546875
i1,2023-04-28 17:01:59.127,1428.3846435546875
i1,2023-04-28 17:01:59.233,1429.281005859375
i1,2023-04-28 17:01:59.332,1429.281005859375
i1,2023-04-28 17:01:59.433,1429.281005859375
i1,2023-04-28 17:01:59.537,1398.205322265625
i1,2023-04-28 17:01:59.638,1375.4649658203125
i1,2023-04-28 17:01:59.738,1375.4649658203125
i1,2023-04-28 17:01:59.841,1297.74658203125
i1,2023-04-28 17:01:59.944,1297.74658203125
i1,2023-04-28 17:02:00.046,1218.9483642578125
i1,2023-04-28 17:02:00.150,1218.9483642578125
i1,2023-04-28 17:02:00.259,1097.755615234375
i1,2023-04-28 17:02:00.358,1097.755615234375
i1,2023-04-28 17:02:00.460,1051.984375
i1,2023-04-28 17:02:00.562,1051.984375
i1,2023-04-28 17:02:00.663,966.7495727539062
i1,2023-04-28 17:02:00.766,966.7495727539062
i1,2023-04-28 17:02:00.858,908.2041625976562
i1,2023-04-28 17:02:00.959,908.2041625976562
i1,2023-04-28 17:02:01.065,904.8245849609375
