id,timestamp,MaxxTurn45_Axes_Power_Active_Sum
i1,2023-04-28T15:01:05.690172,1999.680419921875
i1,2023-04-28T15:01:05.793890,3393.564697265625
i1,2023-04-28T15:01:05.895049,3393.564697265625
i1,2023-04-28T15:01:06.002172,3340.5166015625
i1,2023-04-28T15:01:06.098228,3340.5166015625
i1,2023-04-28T15:01:06.201519,5168.3203125
i1,2023-04-28T15:01:06.305861,5168.3203125
i1,2023-04-28T15:01:06.407453,5168.3203125
i1,2023-04-28T15:01:06.509569,2049.73388671875
i1,2023-04-28T15:01:06.617052,564.2390747070312
i1,2023-04-28T15:01:06.717392,564.2390747070312
i1,2023-04-28T15:01:06.816546,393.34014892578125
i1,2023-04-28T15:01:06.913703,393.34014892578125
i1,2023-04-28T15:01:07.019075,1491.852783203125
i1,2023-04-28T15:01:07.120265,1491.852783203125
i1,2023-04-28T15:01:07.223557,2048.05029296875
i1,2023-04-28T15:01:07.321928,2048.05029296875
i1,2023-04-28T15:01:07.424121,3447.6298828125
i1,2023-04-28T15:01:07.531765,3447.6298828125
i1,2023-04-28T15:01:07.632775,1013.989990234375
i1,2023-04-28T15:01:07.736087,1013.989990234375
i1,2023-04-28T15:01:07.833224,695.5814819335938
i1,2023-04-28T15:01:07.936969,695.5814819335938
i1,2023-04-28T15:01:08.042285,-882.6130981445312
i1,2023-04-28T15:01:08.140259,-882.6130981445312
i1,2023-04-28T15:01:08.242780,1001.1777954101562
i1,2023-04-28T15:01:08.343954,1001.1777954101562
i1,2023-04-28T15:01:08.446561,1713.41259765625
i1,2023-04-28T15:01:08.551219,1713.41259765625
i1,2023-04-28T15:01:08.653118,1713.41259765625
i1,2023-04-28T15:01:08.758585,3284.93798828125
i1,2023-04-28T15:01:08.858381,3533.8388671875
i1,2023-04-28T15:01:08.960805,3533.8388671875
i1,2023-04-28T15:01:09.058874,4527.84619140625
i1,2023-04-28T15:01:09.164282,4527.84619140625
i1,2023-04-28T15:01:09.266735,3037.548095703125
i1,2023-04-28T15:01:09.370023,3037.548095703125
i1,2023-04-28T15:01:09.471886,3037.548095703125
i1,2023-04-28T15:01:09.569810,4013.783203125
i1,2023-04-28T15:01:09.674175,2778.458251953125
i1,2023-04-28T15:01:09.773861,2778.458251953125
i1,2023-04-28T15:01:09.874408,4180.4921875
i1,2023-04-28T15:01:09.976634,4180.4921875
i1,2023-04-28T15:01:10.079016,6018.5986328125
i1,2023-04-28T15:01:10.184486,6018.5986328125
i1,2023-04-28T15:01:10.284786,7489.2421875
i1,2023-04-28T15:01:10.387068,7489.2421875
i1,2023-04-28T15:01:10.485708,7489.2421875
i1,2023-04-28T15:01:10.589858,6585.13037109375
i1,2023-04-28T15:01:10.690147,6253.4443359375
i1,2023-04-28T15:01:10.790676,6253.4443359375
i1,2023-04-28T15:01:10.900451,4923.427734375
i1,2023-04-28T15:01:10.994204,4923.427734375
i1,2023-04-28T15:01:11.095101,3267.941162109375
i1,2023-04-28T15:01:11.201287,3467.36328125
i1,2023-04-28T15:01:11.302119,3467.36328125
i1,2023-04-28T15:01:11.400885,3467.36328125
i1,2023-04-28T15:01:11.503860,4155.76123046875
i1,2023-04-28T15:01:11.612447,4125.591796875
i1,2023-04-28T15:01:11.712244,4125.591796875
i1,2023-04-28T15:01:11.809696,4125.591796875
i1,2023-04-28T15:01:11.907068,4149.5869140625
i1,2023-04-28T15:01:12.017838,4395.94580078125
i1,2023-04-28T15:01:12.113231,4395.94580078125
i1,2023-04-28T15:01:12.221506,6271.3291015625
i1,2023-04-28T15:01:12.316594,6271.3291015625
i1,2023-04-28T15:01:12.424263,5391.65283203125
i1,2023-04-28T15:01:12.525861,5391.65283203125
i1,2023-04-28T15:01:12.628973,5279.4599609375
i1,2023-04-28T15:01:12.727321,5279.4599609375
i1,2023-04-28T15:01:12.829334,5569.1796875
i1,2023-04-28T15:01:12.934692,5569.1796875
i1,2023-04-28T15:01:13.032800,3728.7236328125
i1,2023-04-28T15:01:13.134135,3728.7236328125
i1,2023-04-28T15:01:13.237303,3343.607177734375
i1,2023-04-28T15:01:13.338165,3343.607177734375
i1,2023-04-28T15:01:13.440348,3343.607177734375
i1,2023-04-28T15:01:13.546151,3386.400146484375
i1,2023-04-28T15:01:13.643929,2218.973876953125
i1,2023-04-28T15:01:13.745996,2218.973876953125
i1,2023-04-28T15:01:13.847099,2442.03125
i1,2023-04-28T15:01:13.949472,2442.03125
i1,2023-04-28T15:01:14.052746,3128.542236328125
i1,2023-04-28T15:01:14.153011,3128.542236328125
i1,2023-04-28T15:01:14.255604,6133.65673828125
i1,2023-04-28T15:01:14.357639,6133.65673828125
i1,2023-04-28T15:01:14.464557,8166.55859375
i1,2023-04-28T15:01:14.561701,8166.55859375
i1,2023-04-28T15:01:14.663808,9138.89453125
i1,2023-04-28T15:01:14.767676,9138.89453125
i1,2023-04-28T15:01:14.867202,9670.00390625
i1,2023-04-28T15:01:14.974720,9670.00390625
i1,2023-04-28T15:01:15.071938,7591.31494140625
i1,2023-04-28T15:01:15.176221,7591.31494140625
i1,2023-04-28T15:01:15.275301,7591.31494140625
i1,2023-04-28T15:01:15.379809,4947.0078125
i1,2023-04-28T15:01:15.483652,2794.68017578125
i1,2023-04-28T15:01:15.581732,2794.68017578125
i1,2023-04-28T15:01:15.686825,-816.7261962890625
i1,2023-04-28T15:01:15.790321,-816.7261962890625
i1,2023-04-28T15:01:15.882706,-4578.07470703125
i1,2023-04-28T15:01:15.984083,-4578.07470703125
i1,2023-04-28T15:01:16.094283,-8384.46484375
i1,2023-04-28T15:01:16.196109,-8384.46484375
i1,2023-04-28T15:01:16.297945,-9189.1630859375
i1,2023-04-28T15:01:16.399121,-9189.1630859375
i1,2023-04-28T15:01:16.504826,-9088.57421875
i1,2023-04-28T15:01:16.601033,-9088.57421875
i1,2023-04-28T15:01:16.706986,-7906.55810546875
i1,2023-04-28T15:01:16.804012,-7906.55810546875
i1,2023-04-28T15:01:16.907208,-6511.16845703125
i1,2023-04-28T15:01:17.008591,-6511.16845703125
i1,2023-04-28T15:01:17.114056,-5245.92822265625
i1,2023-04-28T15:01:17.213237,-5245.92822265625
i1,2023-04-28T15:01:17.314856,-2473.293701171875
i1,2023-04-28T15:01:17.417985,1536.245849609375
i1,2023-04-28T15:01:17.548960,1536.245849609375
i1,2023-04-28T15:01:17.621047,1536.245849609375
i1,2023-04-28T15:01:17.722108,6474.544921875
i1,2023-04-28T15:01:17.830440,10390.3203125
i1,2023-04-28T15:01:17.926378,10390.3203125
i1,2023-04-28T15:01:18.027739,10390.3203125
i1,2023-04-28T15:01:18.133940,12686.8974609375
i1,2023-04-28T15:01:18.232754,14429.6650390625
i1,2023-04-28T15:01:18.334457,14429.6650390625
i1,2023-04-28T15:01:18.435949,14429.6650390625
i1,2023-04-28T15:01:18.547092,16295.20703125
i1,2023-04-28T15:01:18.646152,17928.431640625
i1,2023-04-28T15:01:18.743939,17928.431640625
i1,2023-04-28T15:01:18.848237,17869.65625
i1,2023-04-28T15:01:18.950371,17869.65625
i1,2023-04-28T15:01:19.052645,16826.23046875
i1,2023-04-28T15:01:19.155932,16826.23046875
i1,2023-04-28T15:01:19.254180,14514.685546875
i1,2023-04-28T15:01:19.355435,14514.685546875
i1,2023-04-28T15:01:19.456903,12041.8798828125
i1,2023-04-28T15:01:19.559130,12041.8798828125
i1,2023-04-28T15:01:19.661478,10086.4931640625
i1,2023-04-28T15:01:19.762626,10086.4931640625
i1,2023-04-28T15:01:19.864129,8402.966796875
i1,2023-04-28T15:01:19.966307,8402.966796875
i1,2023-04-28T15:01:20.068728,6834.54638671875
i1,2023-04-28T15:01:20.171165,6834.54638671875
i1,2023-04-28T15:01:20.272355,4095.51171875
i1,2023-04-28T15:01:20.374704,4095.51171875
i1,2023-04-28T15:01:20.481613,4095.51171875
i1,2023-04-28T15:01:20.578654,2099.348388671875
i1,2023-04-28T15:01:20.679706,1763.131591796875
i1,2023-04-28T15:01:20.782797,1763.131591796875
i1,2023-04-28T15:01:20.884260,1386.3544921875
i1,2023-04-28T15:01:20.988313,1386.3544921875
i1,2023-04-28T15:01:21.090559,1111.988037109375
i1,2023-04-28T15:01:21.185442,1111.988037109375
i1,2023-04-28T15:01:21.290349,1038.09033203125
i1,2023-04-28T15:01:21.391724,1038.09033203125
i1,2023-04-28T15:01:21.494244,954.908935546875
i1,2023-04-28T15:01:21.595102,954.908935546875
i1,2023-04-28T15:01:21.697827,950.6510620117188
i1,2023-04-28T15:01:21.798998,950.6510620117188
i1,2023-04-28T15:01:21.900025,876.33056640625
i1,2023-04-28T15:01:22.006753,876.33056640625
i1,2023-04-28T15:01:22.112175,1164.3631591796875
i1,2023-04-28T15:01:22.209398,1164.3631591796875
i1,2023-04-28T15:01:22.314840,2481.731201171875
i1,2023-04-28T15:01:22.412648,2481.731201171875
i1,2023-04-28T15:01:22.514556,2481.731201171875
i1,2023-04-28T15:01:22.616518,2741.529052734375
i1,2023-04-28T15:01:22.718702,3063.158203125
i1,2023-04-28T15:01:22.818778,3063.158203125
i1,2023-04-28T15:01:22.923140,3252.849853515625
i1,2023-04-28T15:01:23.024555,3252.849853515625
i1,2023-04-28T15:01:23.126251,3302.267578125
i1,2023-04-28T15:01:23.230060,3302.267578125
i1,2023-04-28T15:01:23.329269,3294.989990234375
i1,2023-04-28T15:01:23.436928,3294.989990234375
i1,2023-04-28T15:01:23.562901,3286.778564453125
i1,2023-04-28T15:01:23.639712,3286.778564453125
i1,2023-04-28T15:01:23.741152,3283.3662109375
i1,2023-04-28T15:01:23.841015,3287.49267578125
i1,2023-04-28T15:01:23.944245,3287.49267578125
i1,2023-04-28T15:01:24.049635,3449.76904296875
i1,2023-04-28T15:01:24.144774,3449.76904296875
i1,2023-04-28T15:01:24.250065,3449.76904296875
i1,2023-04-28T15:01:24.351522,3792.92919921875
i1,2023-04-28T15:01:24.455846,4055.05126953125
i1,2023-04-28T15:01:24.560980,4055.05126953125
i1,2023-04-28T15:01:24.660941,4387.8759765625
i1,2023-04-28T15:01:24.757677,4387.8759765625
i1,2023-04-28T15:01:24.863058,4701.4716796875
i1,2023-04-28T15:01:24.966557,4701.4716796875
i1,2023-04-28T15:01:25.068693,5033.31591796875
i1,2023-04-28T15:01:25.170945,5033.31591796875
i1,2023-04-28T15:01:25.269412,5514.2890625
i1,2023-04-28T15:01:25.375214,5514.2890625
i1,2023-04-28T15:01:25.474316,5514.2890625
i1,2023-04-28T15:01:25.574149,5754.80224609375
i1,2023-04-28T15:01:25.675863,5942.87744140625
i1,2023-04-28T15:01:25.778160,5942.87744140625
i1,2023-04-28T15:01:25.883298,5820.98828125
i1,2023-04-28T15:01:25.982167,5820.98828125
i1,2023-04-28T15:01:26.084350,5576.7724609375
i1,2023-04-28T15:01:26.186350,5576.7724609375
i1,2023-04-28T15:01:26.288093,5308.021484375
i1,2023-04-28T15:01:26.389214,5308.021484375
i1,2023-04-28T15:01:26.490967,5038.68359375
i1,2023-04-28T15:01:26.596577,5038.68359375
i1,2023-04-28T15:01:26.695767,4758.76025390625
i1,2023-04-28T15:01:26.795605,4758.76025390625
i1,2023-04-28T15:01:26.898794,4461.6943359375
i1,2023-04-28T15:01:27.003282,4461.6943359375
i1,2023-04-28T15:01:27.102426,4169.62548828125
i1,2023-04-28T15:01:27.206851,4169.62548828125
i1,2023-04-28T15:01:27.307073,3705.596923828125
i1,2023-04-28T15:01:27.409686,3705.596923828125
i1,2023-04-28T15:01:27.514215,3673.34765625
i1,2023-04-28T15:01:27.615313,3673.34765625
i1,2023-04-28T15:01:27.716532,3681.8896484375
i1,2023-04-28T15:01:27.815760,3681.8896484375
i1,2023-04-28T15:01:27.920077,3681.8896484375
i1,2023-04-28T15:01:28.023175,3677.490234375
i1,2023-04-28T15:01:28.124435,3659.98388671875
i1,2023-04-28T15:01:28.226983,3659.98388671875
i1,2023-04-28T15:01:28.332249,3650.076171875
i1,2023-04-28T15:01:28.430419,3650.076171875
i1,2023-04-28T15:01:28.528819,3647.608154296875
i1,2023-04-28T15:01:28.632837,3647.608154296875
i1,2023-04-28T15:01:28.733584,3652.5849609375
i1,2023-04-28T15:01:28.834688,3652.5849609375
i1,2023-04-28T15:01:28.936872,3655.5654296875
i1,2023-04-28T15:01:29.040227,3655.5654296875
i1,2023-04-28T15:01:29.142573,3650.405517578125
i1,2023-04-28T15:01:29.243898,3650.405517578125
i1,2023-04-28T15:01:29.347151,3634.49560546875
i1,2023-04-28T15:01:29.448529,3634.49560546875
i1,2023-04-28T15:01:29.551285,3631.48046875
i1,2023-04-28T15:01:29.658694,3622.194580078125
i1,2023-04-28T15:01:29.755753,3622.194580078125
i1,2023-04-28T15:01:29.856648,3622.194580078125
i1,2023-04-28T15:01:29.958967,3630.7939453125
i1,2023-04-28T15:01:30.066472,3633.22265625
i1,2023-04-28T15:01:30.165566,3633.22265625
i1,2023-04-28T15:01:30.269293,3639.493408203125
i1,2023-04-28T15:01:30.368222,3639.493408203125
i1,2023-04-28T15:01:30.470387,3633.719482421875
i1,2023-04-28T15:01:30.571808,3633.719482421875
i1,2023-04-28T15:01:30.677093,3632.19921875
i1,2023-04-28T15:01:30.775978,3632.19921875
i1,2023-04-28T15:01:30.876136,3632.19921875
i1,2023-04-28T15:01:30.975601,3627.02978515625
i1,2023-04-28T15:01:31.080188,3634.369873046875
i1,2023-04-28T15:01:31.180486,3634.369873046875
i1,2023-04-28T15:01:31.278412,3636.404296875
i1,2023-04-28T15:01:31.382952,3636.404296875
i1,2023-04-28T15:01:31.485417,3644.3388671875
i1,2023-04-28T15:01:31.588968,3644.3388671875
i1,2023-04-28T15:01:31.690320,3637.13671875
i1,2023-04-28T15:01:31.795609,3637.13671875
i1,2023-04-28T15:01:31.893816,3636.37158203125
i1,2023-04-28T15:01:31.996259,3636.37158203125
i1,2023-04-28T15:01:32.100437,3630.597412109375
i1,2023-04-28T15:01:32.199505,3630.597412109375
i1,2023-04-28T15:01:32.300947,3640.015625
i1,2023-04-28T15:01:32.407398,3640.015625
i1,2023-04-28T15:01:32.510193,3640.015625
i1,2023-04-28T15:01:32.612323,3516.775146484375
i1,2023-04-28T15:01:32.712566,3378.92138671875
i1,2023-04-28T15:01:32.816693,3378.92138671875
i1,2023-04-28T15:01:32.914741,3058.870361328125
i1,2023-04-28T15:01:33.017223,3058.870361328125
i1,2023-04-28T15:01:33.117332,2742.500244140625
i1,2023-04-28T15:01:33.220829,2742.500244140625
i1,2023-04-28T15:01:33.321882,2413.114990234375
i1,2023-04-28T15:01:33.426515,2413.114990234375
i1,2023-04-28T15:01:33.528114,2089.145263671875
i1,2023-04-28T15:01:33.631274,2089.145263671875
i1,2023-04-28T15:01:33.729668,1766.7689208984375
i1,2023-04-28T15:01:33.835528,1766.7689208984375
i1,2023-04-28T15:01:33.934826,1417.64892578125
i1,2023-04-28T15:01:34.040314,1417.64892578125
i1,2023-04-28T15:01:34.142348,1088.958740234375
i1,2023-04-28T15:01:34.244061,1088.958740234375
i1,2023-04-28T15:01:34.344324,897.5973510742188
i1,2023-04-28T15:01:34.446538,897.5973510742188
i1,2023-04-28T15:01:34.551087,897.5973510742188
i1,2023-04-28T15:01:34.654330,1293.637451171875
i1,2023-04-28T15:01:34.752805,1432.379638671875
i1,2023-04-28T15:01:34.853783,1432.379638671875
i1,2023-04-28T15:01:34.957158,1691.819091796875
i1,2023-04-28T15:01:35.058253,1691.819091796875
i1,2023-04-28T15:01:35.160572,1984.70263671875
i1,2023-04-28T15:01:35.262784,1984.70263671875
i1,2023-04-28T15:01:35.364530,2255.770263671875
i1,2023-04-28T15:01:35.466901,2255.770263671875
i1,2023-04-28T15:01:35.601486,2576.0859375
i1,2023-04-28T15:01:35.670286,2576.0859375
i1,2023-04-28T15:01:35.772616,2823.3740234375
i1,2023-04-28T15:01:35.877974,3095.173828125
i1,2023-04-28T15:01:35.975852,3095.173828125
i1,2023-04-28T15:01:36.078166,3095.173828125
i1,2023-04-28T15:01:36.180524,3209.26220703125
i1,2023-04-28T15:01:36.282085,3213.72900390625
i1,2023-04-28T15:01:36.384188,3213.72900390625
i1,2023-04-28T15:01:36.490966,3223.8984375
i1,2023-04-28T15:01:36.599335,3223.8984375
i1,2023-04-28T15:01:36.693533,3233.380615234375
i1,2023-04-28T15:01:36.798546,3233.380615234375
i1,2023-04-28T15:01:36.897629,3231.92724609375
i1,2023-04-28T15:01:37.000976,3231.92724609375
i1,2023-04-28T15:01:37.102274,3235.58642578125
i1,2023-04-28T15:01:37.206795,3235.58642578125
i1,2023-04-28T15:01:37.307050,3246.030029296875
i1,2023-04-28T15:01:37.404040,3246.030029296875
i1,2023-04-28T15:01:37.510089,3246.030029296875
i1,2023-04-28T15:01:37.608348,3322.664794921875
i1,2023-04-28T15:01:37.712354,3443.337158203125
i1,2023-04-28T15:01:37.815705,3443.337158203125
i1,2023-04-28T15:01:37.919868,3869.239990234375
i1,2023-04-28T15:01:38.023358,3869.239990234375
i1,2023-04-28T15:01:38.123292,4287.8935546875
i1,2023-04-28T15:01:38.222491,4287.8935546875
i1,2023-04-28T15:01:38.328856,4795.78515625
i1,2023-04-28T15:01:38.427059,4795.78515625
i1,2023-04-28T15:01:38.525505,5286.271484375
i1,2023-04-28T15:01:38.634298,5286.271484375
i1,2023-04-28T15:01:38.732189,5884.8515625
i1,2023-04-28T15:01:38.835412,5884.8515625
i1,2023-04-28T15:01:38.937496,5929.11279296875
i1,2023-04-28T15:01:39.042007,5929.11279296875
i1,2023-04-28T15:01:39.140431,5967.5556640625
i1,2023-04-28T15:01:39.245593,5967.5556640625
i1,2023-04-28T15:01:39.344028,6130.5087890625
i1,2023-04-28T15:01:39.446256,6130.5087890625
i1,2023-04-28T15:01:39.548020,6130.5087890625
i1,2023-04-28T15:01:39.649066,5729.44580078125
i1,2023-04-28T15:01:39.751277,5499.1025390625
i1,2023-04-28T15:01:39.854223,5499.1025390625
i1,2023-04-28T15:01:39.955724,5111.9755859375
i1,2023-04-28T15:01:40.060864,5111.9755859375
i1,2023-04-28T15:01:40.162179,4641.5791015625
i1,2023-04-28T15:01:40.261657,4641.5791015625
i1,2023-04-28T15:01:40.363955,4169.021484375
i1,2023-04-28T15:01:40.465158,4169.021484375
i1,2023-04-28T15:01:40.568043,3607.331298828125
i1,2023-04-28T15:01:40.671530,3607.331298828125
i1,2023-04-28T15:01:40.771406,3597.324462890625
i1,2023-04-28T15:01:40.873521,3597.324462890625
i1,2023-04-28T15:01:40.975719,3604.57177734375
i1,2023-04-28T15:01:41.077842,3604.57177734375
i1,2023-04-28T15:01:41.181776,3609.68701171875
i1,2023-04-28T15:01:41.286271,3609.68701171875
i1,2023-04-28T15:01:41.380667,3609.818115234375
i1,2023-04-28T15:01:41.479741,3609.818115234375
i1,2023-04-28T15:01:41.587921,3611.74365234375
i1,2023-04-28T15:01:41.697408,3220.14111328125
i1,2023-04-28T15:01:41.789359,3220.14111328125
i1,2023-04-28T15:01:41.894491,3220.14111328125
i1,2023-04-28T15:01:41.993640,2680.18212890625
i1,2023-04-28T15:01:42.099530,2226.68359375
i1,2023-04-28T15:01:42.201352,2226.68359375
i1,2023-04-28T15:01:42.302559,2226.68359375
i1,2023-04-28T15:01:42.403875,1741.2066650390625
i1,2023-04-28T15:01:42.505291,1308.4381103515625
i1,2023-04-28T15:01:42.608546,1308.4381103515625
i1,2023-04-28T15:01:42.710309,977.2333984375
i1,2023-04-28T15:01:42.811506,977.2333984375
i1,2023-04-28T15:01:42.911442,889.5592651367188
i1,2023-04-28T15:01:43.018109,889.5592651367188
i1,2023-04-28T15:01:43.119196,826.7754516601562
i1,2023-04-28T15:01:43.221407,826.7754516601562
i1,2023-04-28T15:01:43.325751,771.2402954101562
i1,2023-04-28T15:01:43.423047,771.2402954101562
i1,2023-04-28T15:01:43.527982,1118.739501953125
i1,2023-04-28T15:01:43.624962,1118.739501953125
i1,2023-04-28T15:01:43.727507,1576.01806640625
i1,2023-04-28T15:01:43.828293,1576.01806640625
i1,2023-04-28T15:01:43.931716,1998.8048095703125
i1,2023-04-28T15:01:44.033561,1998.8048095703125
i1,2023-04-28T15:01:44.137303,1998.8048095703125
i1,2023-04-28T15:01:44.236364,2440.673828125
i1,2023-04-28T15:01:44.339669,3283.741943359375
i1,2023-04-28T15:01:44.445113,3283.741943359375
i1,2023-04-28T15:01:44.543853,3283.741943359375
i1,2023-04-28T15:01:44.646212,3295.9443359375
i1,2023-04-28T15:01:44.750174,2745.3720703125
i1,2023-04-28T15:01:44.850310,2745.3720703125
i1,2023-04-28T15:01:44.951467,1697.695556640625
i1,2023-04-28T15:01:45.054814,1697.695556640625
i1,2023-04-28T15:01:45.156282,670.2947387695312
i1,2023-04-28T15:01:45.258285,670.2947387695312
i1,2023-04-28T15:01:45.360183,2431.2294921875
i1,2023-04-28T15:01:45.465010,2431.2294921875
i1,2023-04-28T15:01:45.573156,3973.77197265625
i1,2023-04-28T15:01:45.667460,3973.77197265625
i1,2023-04-28T15:01:45.768546,4773.86767578125
i1,2023-04-28T15:01:45.865811,4773.86767578125
i1,2023-04-28T15:01:45.967034,4789.9345703125
i1,2023-04-28T15:01:46.068337,4789.9345703125
i1,2023-04-28T15:01:46.175236,3568.698486328125
i1,2023-04-28T15:01:46.280636,3568.698486328125
i1,2023-04-28T15:01:46.382179,3602.8486328125
i1,2023-04-28T15:01:46.479719,3602.8486328125
i1,2023-04-28T15:01:46.580820,4098.24853515625
i1,2023-04-28T15:01:46.684906,4098.24853515625
i1,2023-04-28T15:01:46.788522,5179.580078125
i1,2023-04-28T15:01:46.887221,5179.580078125
i1,2023-04-28T15:01:46.989484,6189.0341796875
i1,2023-04-28T15:01:47.090839,6189.0341796875
i1,2023-04-28T15:01:47.194283,6189.0341796875
i1,2023-04-28T15:01:47.295507,4436.806640625
i1,2023-04-28T15:01:47.400284,2909.13427734375
i1,2023-04-28T15:01:47.502103,2909.13427734375
i1,2023-04-28T15:01:47.639533,2909.13427734375
i1,2023-04-28T15:01:47.706262,2200.270751953125
i1,2023-04-28T15:01:47.809590,2113.333984375
i1,2023-04-28T15:01:47.916587,2850.263427734375
i1,2023-04-28T15:01:48.009500,2850.263427734375
i1,2023-04-28T15:01:48.110779,2850.263427734375
i1,2023-04-28T15:01:48.213088,3093.732666015625
i1,2023-04-28T15:01:48.317896,3164.941650390625
i1,2023-04-28T15:01:48.418206,3164.941650390625
i1,2023-04-28T15:01:48.519209,3164.941650390625
i1,2023-04-28T15:01:48.620732,3164.941650390625
i1,2023-04-28T15:01:48.723000,3164.021484375
i1,2023-04-28T15:01:48.825180,3164.021484375
i1,2023-04-28T15:01:48.929685,3162.56396484375
i1,2023-04-28T15:01:49.030563,3162.56396484375
i1,2023-04-28T15:01:49.130939,3158.927001953125
i1,2023-04-28T15:01:49.231710,3158.927001953125
i1,2023-04-28T15:01:49.334457,3154.142822265625
i1,2023-04-28T15:01:49.435926,3154.142822265625
i1,2023-04-28T15:01:49.538316,3155.07763671875
i1,2023-04-28T15:01:49.643248,3155.07763671875
i1,2023-04-28T15:01:49.741030,2622.804443359375
i1,2023-04-28T15:01:49.842125,2622.804443359375
i1,2023-04-28T15:01:49.944264,1865.999755859375
i1,2023-04-28T15:01:50.046600,1865.999755859375
i1,2023-04-28T15:01:50.147950,420.771240234375
i1,2023-04-28T15:01:50.253162,420.771240234375
i1,2023-04-28T15:01:50.352662,-1264.3204345703125
i1,2023-04-28T15:01:50.455982,-1264.3204345703125
i1,2023-04-28T15:01:50.561437,-2761.49755859375
i1,2023-04-28T15:01:50.658864,-2761.49755859375
i1,2023-04-28T15:01:50.761397,-2761.49755859375
i1,2023-04-28T15:01:50.863510,-5205.1650390625
i1,2023-04-28T15:01:50.968016,-6867.400390625
i1,2023-04-28T15:01:51.066629,-6867.400390625
i1,2023-04-28T15:01:51.168887,-7193.92529296875
i1,2023-04-28T15:01:51.271136,-7193.92529296875
i1,2023-04-28T15:01:51.369110,-7305.47900390625
i1,2023-04-28T15:01:51.471479,-7305.47900390625
i1,2023-04-28T15:01:51.573528,-7305.47900390625
i1,2023-04-28T15:01:51.677340,-6452.546875
i1,2023-04-28T15:01:51.780025,-6344.62890625
i1,2023-04-28T15:01:51.883025,-6344.62890625
i1,2023-04-28T15:01:51.983423,-5153.8349609375
i1,2023-04-28T15:01:52.084675,-5153.8349609375
i1,2023-04-28T15:01:52.185983,-3793.9814453125
i1,2023-04-28T15:01:52.288412,-3793.9814453125
i1,2023-04-28T15:01:52.389605,-2186.20947265625
i1,2023-04-28T15:01:52.493866,-2186.20947265625
i1,2023-04-28T15:01:52.593749,-2186.20947265625
i1,2023-04-28T15:01:52.696257,133.63880920410156
i1,2023-04-28T15:01:52.799971,1534.069580078125
i1,2023-04-28T15:01:52.900162,1534.069580078125
i1,2023-04-28T15:01:53.002496,1575.6903076171875
i1,2023-04-28T15:01:53.103715,1575.6903076171875
i1,2023-04-28T15:01:53.205936,1536.975341796875
i1,2023-04-28T15:01:53.310238,1536.975341796875
i1,2023-04-28T15:01:53.413911,1655.612060546875
i1,2023-04-28T15:01:53.515018,1655.612060546875
i1,2023-04-28T15:01:53.616903,1668.119140625
i1,2023-04-28T15:01:53.718829,1668.119140625
i1,2023-04-28T15:01:53.822149,1685.22607421875
i1,2023-04-28T15:01:53.924322,1685.22607421875
i1,2023-04-28T15:01:54.021471,1609.6365966796875
i1,2023-04-28T15:01:54.140770,1496.982421875
i1,2023-04-28T15:01:54.230015,1496.982421875
i1,2023-04-28T15:01:54.328303,1496.982421875
i1,2023-04-28T15:01:54.434576,1490.662109375
i1,2023-04-28T15:01:54.539538,1466.1142578125
i1,2023-04-28T15:01:54.646758,1466.1142578125
i1,2023-04-28T15:01:54.747167,1523.1680908203125
i1,2023-04-28T15:01:54.839559,1523.1680908203125
i1,2023-04-28T15:01:54.940506,1459.197509765625
i1,2023-04-28T15:01:55.046549,1459.197509765625
i1,2023-04-28T15:01:55.147365,1314.5142822265625
i1,2023-04-28T15:01:55.246124,1314.5142822265625
i1,2023-04-28T15:01:55.347227,1254.68310546875
i1,2023-04-28T15:01:55.448500,1254.68310546875
i1,2023-04-28T15:01:55.555417,1254.68310546875
i1,2023-04-28T15:01:55.655110,1197.00927734375
i1,2023-04-28T15:01:55.756894,1140.6209716796875
i1,2023-04-28T15:01:55.861104,1140.6209716796875
i1,2023-04-28T15:01:55.959278,1173.051513671875
i1,2023-04-28T15:01:56.061514,1173.051513671875
i1,2023-04-28T15:01:56.159327,1171.100341796875
i1,2023-04-28T15:01:56.265046,1171.100341796875
i1,2023-04-28T15:01:56.367364,1169.03173828125
i1,2023-04-28T15:01:56.470777,1169.03173828125
i1,2023-04-28T15:01:56.573336,1166.3043212890625
i1,2023-04-28T15:01:56.676758,1166.3043212890625
i1,2023-04-28T15:01:56.778951,1165.0751953125
i1,2023-04-28T15:01:56.881059,1165.0751953125
i1,2023-04-28T15:01:56.984308,1163.385986328125
i1,2023-04-28T15:01:57.085707,1163.385986328125
i1,2023-04-28T15:01:57.188952,1160.732421875
i1,2023-04-28T15:01:57.293179,1160.732421875
i1,2023-04-28T15:01:57.390599,1160.732421875
i1,2023-04-28T15:01:57.492838,1160.029541015625
i1,2023-04-28T15:01:57.599303,1160.730224609375
i1,2023-04-28T15:01:57.695805,1160.730224609375
i1,2023-04-28T15:01:57.796807,1161.932373046875
i1,2023-04-28T15:01:57.900050,1161.932373046875
i1,2023-04-28T15:01:58.001154,1161.81298828125
i1,2023-04-28T15:01:58.103720,1161.81298828125
i1,2023-04-28T15:01:58.205780,1161.9337158203125
i1,2023-04-28T15:01:58.307017,1161.9337158203125
i1,2023-04-28T15:01:58.411781,1162.917236328125
i1,2023-04-28T15:01:58.513718,1162.917236328125
