id,timestamp,i1_light_barrier_interrupted,i2_color_sensor_red_light_reflection,i3_light_barrier_interrupted,i6_light_barrier_interrupted,i7_light_barrier_interrupted,i8_light_barrier_interrupted,m1_speed,o5_valve_open,o6_valve_open,o7_valve_open,o8_compressor_power_level,current_state,current_task,current_task_elapsed_seconds_since_start,current_sub_task,failure_label
SM_1,2022-07-19 10:02:10.82,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:10.92,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.03,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.13,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.24,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.34,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.45,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.55,False,1768,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.66,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.76,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.86,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:11.96,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:12.07,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:12.17,False,1861,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:12.28,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:12.38,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:12.48,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:12.59,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:12.69,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:12.79,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:12.90,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.00,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.10,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.21,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.31,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.41,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.52,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.62,False,1770,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.73,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.83,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:13.94,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.04,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.14,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.25,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.35,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.46,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.56,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.67,False,1817,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.77,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.87,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:14.97,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:15.08,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:15.18,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:15.29,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:15.39,False,1768,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:15.49,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:15.60,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:15.70,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:15.81,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:15.91,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.01,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.12,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.22,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.32,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.43,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.53,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.63,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.74,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.84,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:16.94,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.05,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.15,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.26,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.36,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.46,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.57,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.67,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.78,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.88,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:17.98,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:18.08,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:18.19,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:18.29,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:18.39,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:18.49,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:18.60,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:18.70,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:18.80,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:18.90,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.00,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.11,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.21,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.31,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.42,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.52,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.63,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.73,False,1817,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.83,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:19.94,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.04,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.15,False,1768,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.25,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.36,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.46,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.56,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.66,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.77,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.87,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:20.97,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:21.08,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:21.18,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:21.29,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:21.39,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:21.49,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:21.60,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:21.70,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:21.80,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:21.91,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.01,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.11,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.21,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.32,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.42,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.53,False,1759,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.63,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.73,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.83,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:22.94,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.04,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.14,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.25,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.35,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.45,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.55,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.66,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.76,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.87,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:23.97,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:24.07,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:24.17,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:24.27,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:24.38,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:24.48,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:24.58,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:24.68,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:24.79,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:24.89,False,1768,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.00,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.10,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.20,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.30,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.40,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.51,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.61,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.71,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.82,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:25.92,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.02,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.12,False,1759,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.23,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.33,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.43,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.53,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.64,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.74,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.85,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:26.95,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.06,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.16,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.27,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.37,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.47,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.57,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.68,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.78,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.89,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:27.99,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:28.09,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:28.20,False,1768,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:28.30,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:28.41,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:28.51,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:28.61,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:28.71,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:28.82,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:28.92,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.02,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.12,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.23,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.33,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.44,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.54,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.64,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.75,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.85,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:29.96,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:30.06,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:30.18,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:30.28,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:30.39,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:30.49,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:30.59,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:30.70,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:30.80,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:30.91,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.01,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.12,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.22,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.32,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.43,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.53,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.63,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.73,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.84,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:31.94,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.05,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.15,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.25,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.36,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.46,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.56,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.67,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.77,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.87,False,1768,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:32.97,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:33.08,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:33.18,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:33.29,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:33.39,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:33.50,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:33.60,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:33.70,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:33.81,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:33.91,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.02,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.12,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.22,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.33,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.43,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.53,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.64,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.74,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.84,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:34.95,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.05,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.16,False,1819,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.26,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.36,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.46,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.57,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.67,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.77,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.88,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:35.98,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:36.08,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:36.18,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:36.29,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:36.39,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:36.50,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:36.60,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:36.70,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:36.81,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:36.91,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:37.01,False,1761,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:37.11,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:37.22,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:37.32,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:37.42,False,1766,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:37.53,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
SM_1,2022-07-19 10:02:37.63,False,1763,False,False,False,False,0,False,False,False,0,ready,,0.0,,
